customer_id,customer_segment,acquisition_channel,sales_rep_id,first_contact_date,last_contact_date
CUST009204,Loyal,Organic,REP025,2017-08-05 18:59:54,2018-05-24 00:06:14
CUST009205,Loyal,Email,REP014,2017-02-01 07:18:15,2018-07-22 06:30:48
CUST009206,Loyal,Paid Search,REP026,2017-06-13 05:32:05,2018-06-26 06:12:19
CUST009207,Inactive,Paid Search,REP028,2017-11-15 00:00:00,2017-11-15 00:00:00
CUST009208,Loyal,Email,REP028,2017-06-08 07:33:55,2018-06-26 14:05:41
CUST009209,Regular,Organic,REP005,2017-08-05 14:13:58,2017-09-08 14:57:28
CUST009210,Loyal,Email,REP015,2017-01-13 13:34:13,2018-08-09 10:14:23
CUST009211,Regular,Referral,REP022,2017-03-11 20:04:48,2017-10-21 04:24:43
CUST009212,Inactive,Social,REP020,2018-03-05 21:21:04,2018-03-05 21:21:04
CUST009213,Regular,Referral,REP010,2017-06-04 11:00:03,2018-01-10 19:50:33
CUST009214,Inactive,Marketplace,REP002,2017-06-08 20:00:51,2017-06-08 20:00:51
CUST009215,Loyal,Organic,REP026,2017-02-26 21:15:57,2018-04-20 07:17:57
CUST009216,Loyal,Marketplace,REP014,2017-07-15 23:40:56,2018-06-21 18:53:15
CUST009217,Regular,Paid Search,REP023,2017-01-20 17:57:49,2018-05-15 00:05:54
CUST009218,Loyal,Paid Search,REP023,2017-07-19 11:43:38,2018-08-07 03:38:34
CUST009219,Inactive,Social,REP006,2018-01-09 23:05:00,2018-01-09 23:05:00
CUST009220,Regular,Paid Search,REP020,2017-03-09 09:44:23,2018-02-09 01:03:32
CUST009221,Regular,Marketplace,REP014,2017-08-27 11:23:09,2018-07-20 23:54:21
CUST009222,New,Marketplace,REP026,2018-08-08 00:35:24,2018-08-08 00:35:24
CUST009223,Loyal,Paid Search,REP003,2017-06-23 09:41:43,2017-12-23 11:39:53
CUST009224,Loyal,Organic,REP008,2017-12-07 17:12:20,2018-08-16 17:29:48
CUST009225,Inactive,Social,REP011,2017-11-17 00:00:00,2017-11-17 00:00:00
CUST009226,Loyal,Paid Search,REP022,2017-04-18 10:52:51,2018-08-10 17:55:32
CUST009227,Inactive,Social,REP023,2017-06-30 04:31:36,2017-06-30 04:31:36
CUST009228,Inactive,Referral,REP021,2017-07-03 00:00:00,2017-07-03 00:00:00
CUST009229,Loyal,Social,REP023,2017-07-29 02:14:07,2018-08-20 15:41:36
CUST009230,Loyal,Organic,REP007,2017-02-18 03:10:12,2017-03-30 07:22:33
CUST009231,Loyal,Paid Search,REP009,2017-02-18 13:10:07,2017-05-23 01:31:55
CUST009232,Loyal,Email,REP012,2017-03-26 19:10:27,2018-01-13 14:37:03
CUST009233,Inactive,Email,REP007,2017-08-18 23:37:00,2017-08-18 23:37:00
CUST009234,Loyal,Paid Search,REP026,2017-08-25 00:59:40,2018-07-11 20:51:08
CUST009235,Loyal,Marketplace,REP020,2017-08-24 09:57:36,2018-09-23 10:07:01
CUST009236,Loyal,Social,REP021,2017-03-04 11:49:09,2018-07-06 14:20:54
CUST009237,Inactive,Paid Search,REP016,2017-09-11 00:00:00,2017-09-11 00:00:00
CUST009238,Regular,Organic,REP001,2017-09-21 05:09:55,2018-04-05 09:44:03
CUST009239,Loyal,Referral,REP014,2017-02-14 09:33:12,2018-09-26 04:15:31
CUST009240,Loyal,Paid Search,REP014,2017-12-27 06:49:57,2018-07-24 21:28:00
CUST009241,VIP,Marketplace,REP028,2017-03-14 07:55:37,2018-07-10 16:13:05
CUST009242,Loyal,Organic,REP030,2017-09-12 23:18:29,2018-07-23 17:16:07
CUST009243,Regular,Marketplace,REP021,2017-08-19 19:14:42,2018-06-15 19:07:18
CUST009244,VIP,Email,REP003,2017-07-10 22:07:27,2018-09-19 17:07:34
CUST009245,Regular,Referral,REP025,2017-01-18 05:49:51,2018-03-09 00:04:00
CUST009246,Regular,Organic,REP019,2018-07-25 08:54:15,2018-09-24 02:42:34
CUST009247,Inactive,Organic,REP028,2017-10-20 00:34:11,2017-10-20 00:34:11
CUST009248,Inactive,Paid Search,REP017,2018-03-27 05:50:19,2018-03-27 05:50:19
CUST009249,Inactive,Social,REP013,2017-07-19 12:35:42,2017-07-19 12:35:42
CUST009250,New,Referral,REP015,2018-04-13 12:21:05,2018-04-13 12:21:05
CUST009251,New,Paid Search,REP021,2018-08-17 18:16:33,2018-08-17 18:16:33
CUST009252,Regular,Organic,REP029,2017-08-12 20:39:25,2018-06-30 03:41:30
CUST009253,Loyal,Organic,REP010,2017-03-08 11:05:28,2018-05-13 13:20:40
CUST009254,New,Referral,REP014,2018-06-09 01:53:32,2018-06-09 01:53:32
CUST009255,Loyal,Email,REP007,2017-08-31 10:05:27,2018-09-24 21:37:22
CUST009256,Loyal,Organic,REP020,2017-02-26 08:35:45,2018-08-03 09:00:23
CUST009257,Loyal,Referral,REP027,2018-02-04 09:29:24,2018-07-24 17:01:35
CUST009258,New,Paid Search,REP027,2018-09-15 16:57:11,2018-09-15 16:57:11
CUST009259,Inactive,Paid Search,REP009,2018-03-26 00:00:00,2018-03-26 00:00:00
CUST009260,Regular,Email,REP027,2017-01-23 00:20:15,2018-05-10 09:27:51
CUST009261,Loyal,Organic,REP018,2017-04-27 18:29:11,2018-06-07 09:03:06
CUST009262,Loyal,Email,REP009,2018-01-13 04:18:48,2018-07-23 21:20:10
CUST009263,VIP,Referral,REP020,2017-02-01 03:14:00,2018-05-23 18:23:15
CUST009264,Loyal,Social,REP017,2017-12-28 03:13:00,2018-07-01 01:21:54
CUST009265,Loyal,Email,REP010,2017-05-07 01:08:05,2018-07-04 22:27:19
CUST009266,Loyal,Referral,REP023,2017-03-18 16:49:42,2018-07-18 00:14:55
CUST009267,Loyal,Marketplace,REP018,2018-01-25 13:55:39,2018-09-18 15:14:19
CUST009268,Loyal,Paid Search,REP026,2017-03-06 19:58:05,2018-01-20 22:05:11
CUST009269,Loyal,Marketplace,REP030,2017-01-12 10:32:43,2018-03-01 06:27:56
CUST009270,Regular,Organic,REP015,2017-08-12 04:29:25,2018-07-26 11:28:11
CUST009271,Regular,Referral,REP016,2017-10-16 09:25:44,2018-08-05 08:49:53
CUST009272,Loyal,Social,REP014,2017-02-02 12:36:42,2018-06-22 17:37:23
CUST009273,Loyal,Organic,REP017,2017-01-19 14:38:11,2018-09-23 17:55:08
CUST009274,Loyal,Social,REP010,2017-07-17 17:06:37,2018-02-09 17:44:23
CUST009275,New,Marketplace,REP008,2018-06-02 00:00:00,2018-06-02 00:00:00
CUST009276,Regular,Marketplace,REP023,2017-04-02 22:23:26,2018-09-10 13:29:24
CUST009277,Regular,Email,REP019,2017-08-11 19:06:01,2017-10-16 13:40:08
CUST009278,Regular,Paid Search,REP028,2017-05-16 21:37:11,2017-05-24 19:45:01
CUST009279,Regular,Organic,REP014,2018-02-16 21:16:55,2018-06-23 09:22:39
CUST009280,New,Email,REP017,2018-08-03 05:19:22,2018-08-03 05:19:22
CUST009281,Inactive,Organic,REP003,2018-02-19 19:33:56,2018-02-19 19:33:56
CUST009282,Loyal,Referral,REP012,2017-03-15 18:50:04,2018-06-26 03:47:08
CUST009283,Regular,Paid Search,REP010,2017-01-13 19:02:52,2018-04-27 19:28:03
CUST009284,Regular,Paid Search,REP023,2018-03-29 01:58:14,2018-07-02 10:15:55
CUST009285,Regular,Email,REP030,2017-03-26 00:23:32,2017-04-04 19:03:33
CUST009286,Inactive,Social,REP026,2017-04-06 00:00:00,2017-04-06 00:00:00
CUST009287,Inactive,Marketplace,REP005,2017-05-05 16:48:57,2017-05-05 16:48:57
CUST009288,Loyal,Paid Search,REP026,2017-01-02 03:57:12,2018-09-22 07:47:42
CUST009289,Loyal,Paid Search,REP015,2017-10-20 03:20:27,2018-08-25 10:37:05
CUST009290,Loyal,Organic,REP022,2017-01-03 11:22:09,2018-08-21 13:23:25
CUST009291,Inactive,Paid Search,REP007,2017-12-11 00:00:00,2017-12-11 00:00:00
CUST009292,VIP,Organic,REP022,2017-08-21 19:42:29,2018-09-13 03:15:32
CUST009293,Inactive,Social,REP015,2017-09-17 10:28:13,2017-09-17 10:28:13
CUST009294,Inactive,Marketplace,REP005,2017-10-27 01:27:18,2017-10-27 01:27:18
CUST009295,Regular,Social,REP019,2017-07-18 00:29:00,2018-02-18 11:42:02
CUST009296,Loyal,Email,REP020,2017-03-22 03:07:06,2018-07-26 22:52:05
CUST009297,VIP,Organic,REP006,2017-01-17 10:10:30,2018-06-29 22:27:29
CUST009298,Inactive,Marketplace,REP027,2017-12-21 00:00:00,2017-12-21 00:00:00
CUST009299,Loyal,Social,REP010,2017-01-19 00:43:54,2017-07-28 01:00:00
CUST009300,Loyal,Organic,REP002,2017-02-02 05:03:56,2018-08-03 15:58:38
CUST009301,Loyal,Marketplace,REP007,2017-10-01 21:24:42,2018-05-21 23:37:06
CUST009302,Loyal,Organic,REP013,2017-02-25 16:49:23,2018-07-11 00:32:58
CUST009303,Loyal,Email,REP005,2017-02-25 11:57:40,2018-09-16 02:18:03
CUST009304,Loyal,Organic,REP005,2017-07-25 11:27:26,2018-09-05 06:53:34
CUST009305,Loyal,Organic,REP012,2017-04-27 06:30:25,2018-03-05 07:04:09
CUST009306,Regular,Organic,REP019,2017-09-05 23:37:08,2018-01-19 15:34:24
CUST009307,Regular,Marketplace,REP030,2017-04-20 02:36:40,2018-07-21 20:52:37
CUST009308,Regular,Paid Search,REP026,2018-02-06 23:41:11,2018-07-18 10:34:20
CUST009309,Regular,Marketplace,REP010,2017-12-08 15:29:03,2018-03-30 11:40:22
CUST009310,New,Social,REP010,2018-08-16 04:13:15,2018-08-16 04:13:15
CUST009311,Inactive,Referral,REP008,2018-01-13 13:42:42,2018-01-13 13:42:42
CUST009312,New,Paid Search,REP029,2018-06-08 00:00:00,2018-06-08 00:00:00
CUST009313,Loyal,Marketplace,REP016,2017-02-15 20:56:27,2018-04-18 01:03:14
CUST009314,Inactive,Organic,REP002,2018-02-11 07:40:48,2018-02-11 07:40:48
CUST009315,Loyal,Email,REP001,2017-01-05 19:42:36,2018-05-28 10:11:27
CUST009316,Inactive,Paid Search,REP002,2017-09-08 00:00:00,2017-09-08 00:00:00
CUST009317,Regular,Paid Search,REP008,2017-05-17 04:46:12,2018-09-05 19:29:17
CUST009318,VIP,Email,REP008,2017-01-18 22:33:14,2018-06-16 10:43:50
CUST009319,Regular,Referral,REP001,2017-02-17 02:09:47,2017-09-12 05:20:58
CUST009320,Inactive,Paid Search,REP002,2017-12-23 02:13:30,2017-12-23 02:13:30
CUST009321,Loyal,Email,REP007,2017-01-28 08:12:13,2018-04-30 10:51:06
CUST009322,Regular,Email,REP030,2017-05-24 07:37:42,2017-05-25 12:30:12
CUST009323,Inactive,Email,REP012,2017-05-12 00:39:28,2017-05-12 00:39:28
CUST009324,Loyal,Organic,REP010,2017-05-04 13:46:30,2018-07-24 14:55:52
CUST009325,Loyal,Social,REP017,2017-06-27 16:08:14,2018-09-17 11:39:17
CUST009326,Loyal,Paid Search,REP028,2017-01-12 16:37:52,2018-05-14 16:45:13
CUST009327,Loyal,Referral,REP025,2017-02-04 07:46:31,2018-09-17 17:06:35
CUST009328,Regular,Marketplace,REP025,2017-07-23 21:08:23,2017-09-30 02:38:16
CUST009329,VIP,Paid Search,REP002,2017-02-21 15:53:54,2018-09-10 21:26:52
CUST009330,Loyal,Referral,REP014,2017-01-13 19:04:57,2018-08-23 19:16:12
CUST009331,Inactive,Referral,REP014,2017-10-17 05:38:09,2017-10-17 05:38:09
CUST009332,Regular,Social,REP007,2017-04-17 22:02:42,2018-07-13 11:50:09
CUST009333,Regular,Email,REP007,2017-10-19 00:08:39,2018-09-25 08:42:14
CUST009334,Inactive,Email,REP012,2017-01-13 05:53:40,2017-01-13 05:53:40
CUST009335,New,Paid Search,REP007,2018-08-11 06:22:18,2018-08-11 06:22:18
CUST009336,Loyal,Email,REP014,2017-10-15 15:31:19,2018-03-19 18:25:25
CUST009337,Regular,Referral,REP027,2017-05-13 01:26:36,2018-09-23 21:41:45
CUST009338,Loyal,Marketplace,REP021,2017-05-02 13:06:43,2018-07-22 23:41:21
CUST009339,Inactive,Email,REP016,2017-08-07 07:58:17,2017-08-07 07:58:17
CUST009340,Loyal,Social,REP027,2017-01-23 08:20:38,2018-02-23 23:15:13
CUST009341,Loyal,Referral,REP024,2017-01-09 19:35:15,2018-02-08 11:18:28
CUST009342,Loyal,Organic,REP027,2017-05-15 20:52:56,2018-09-20 07:00:51
CUST009343,Inactive,Organic,REP022,2017-03-31 23:10:58,2017-03-31 23:10:58
CUST009344,Inactive,Organic,REP022,2017-03-23 01:41:30,2017-03-23 01:41:30
CUST009345,Loyal,Email,REP022,2017-05-04 07:47:40,2018-09-15 17:47:08
CUST009346,Loyal,Email,REP003,2017-01-11 01:51:06,2018-08-20 22:07:19
CUST009347,Loyal,Marketplace,REP013,2017-03-29 17:39:16,2018-03-23 06:58:05
CUST009348,Loyal,Social,REP001,2017-04-06 00:49:53,2017-11-03 06:33:02
CUST009349,Loyal,Organic,REP006,2017-03-03 05:18:35,2018-09-17 11:28:49
CUST009350,Regular,Marketplace,REP013,2017-07-24 13:45:30,2018-08-29 14:11:49
CUST009351,Loyal,Marketplace,REP020,2017-06-05 23:49:54,2018-06-27 16:25:04
CUST009352,Regular,Paid Search,REP024,2017-04-18 07:23:03,2017-10-24 06:30:12
CUST009353,Regular,Marketplace,REP009,2017-10-20 19:53:27,2018-07-29 09:32:12
CUST009354,Regular,Marketplace,REP019,2017-07-14 09:44:47,2017-09-24 10:58:34
CUST009355,Loyal,Referral,REP009,2017-01-08 06:53:03,2018-07-23 02:58:40
CUST009356,Regular,Organic,REP007,2017-05-11 19:32:36,2017-12-23 18:55:44
CUST009357,Loyal,Social,REP013,2017-01-18 12:46:57,2018-07-30 05:11:18
CUST009358,Regular,Marketplace,REP021,2017-08-08 08:53:44,2017-09-29 16:23:47
CUST009359,VIP,Referral,REP028,2017-01-03 05:12:30,2018-09-25 13:10:16
CUST009360,Inactive,Social,REP003,2017-07-20 21:54:18,2017-07-20 21:54:18
CUST009361,Inactive,Marketplace,REP018,2017-05-18 02:22:32,2017-05-18 02:22:32
CUST009362,Loyal,Paid Search,REP020,2017-05-27 10:29:59,2018-07-19 00:15:43
CUST009363,Loyal,Referral,REP019,2017-07-21 07:19:48,2018-03-01 01:29:52
CUST009364,VIP,Referral,REP008,2017-02-20 08:56:09,2018-09-28 02:53:36
CUST009365,Inactive,Email,REP029,2017-06-04 00:00:00,2017-06-04 00:00:00
CUST009366,VIP,Referral,REP004,2017-06-21 08:49:47,2018-08-17 06:58:46
CUST009367,Loyal,Social,REP012,2017-02-12 02:33:07,2018-08-09 04:17:32
CUST009368,Loyal,Marketplace,REP025,2017-11-02 15:21:45,2018-06-03 17:02:18
CUST009369,Regular,Paid Search,REP006,2017-10-22 06:26:36,2018-05-02 21:39:33
CUST009370,Loyal,Email,REP004,2017-03-21 00:50:24,2018-08-01 03:58:29
CUST009371,Regular,Paid Search,REP024,2017-06-06 01:13:22,2018-09-01 19:31:15
CUST009372,Loyal,Referral,REP015,2017-10-15 11:28:33,2018-05-17 04:36:49
CUST009373,New,Email,REP011,2018-04-14 19:15:24,2018-04-14 19:15:24
CUST009374,Regular,Paid Search,REP025,2017-05-20 23:49:34,2018-03-03 22:30:16
CUST009375,Loyal,Social,REP013,2017-02-01 17:08:29,2018-09-24 22:17:38
CUST009376,Inactive,Social,REP004,2017-07-30 02:31:52,2017-07-30 02:31:52
CUST009377,Loyal,Paid Search,REP001,2017-08-23 21:35:04,2018-05-11 20:19:04
CUST009378,Inactive,Organic,REP016,2017-07-23 06:06:32,2017-07-23 06:06:32
CUST009379,Loyal,Organic,REP022,2018-01-27 02:26:27,2018-08-23 07:48:26
CUST009380,Regular,Organic,REP003,2017-01-19 22:17:41,2017-09-03 22:58:54
CUST009381,Loyal,Organic,REP010,2017-04-24 03:39:22,2018-01-18 03:13:11
CUST009382,VIP,Marketplace,REP018,2017-01-31 12:04:43,2018-09-24 15:19:38
CUST009383,Loyal,Marketplace,REP020,2017-03-19 06:24:17,2017-06-03 07:58:03
CUST009384,Loyal,Referral,REP021,2017-06-11 05:29:39,2018-09-03 14:20:53
CUST009385,Regular,Organic,REP030,2017-10-04 22:06:35,2018-07-19 12:13:21
CUST009386,Loyal,Social,REP003,2017-06-20 03:50:10,2018-04-12 21:16:06
CUST009387,Regular,Paid Search,REP017,2017-09-12 09:33:41,2017-09-17 00:32:58
CUST009388,Loyal,Organic,REP021,2017-12-17 14:11:21,2018-07-02 06:43:56
CUST009389,Inactive,Social,REP005,2017-05-11 00:00:00,2017-05-11 00:00:00
CUST009390,New,Paid Search,REP027,2018-08-24 08:51:29,2018-08-24 08:51:29
CUST009391,New,Paid Search,REP026,2018-06-22 18:57:04,2018-06-22 18:57:04
CUST009392,Regular,Referral,REP014,2017-05-23 17:00:25,2017-12-06 21:10:38
CUST009393,Inactive,Organic,REP029,2018-03-30 12:28:45,2018-03-30 12:28:45
CUST009394,Loyal,Social,REP009,2017-11-22 19:42:28,2018-09-19 13:48:11
CUST009395,Regular,Marketplace,REP007,2017-11-14 11:11:38,2018-07-01 07:39:56
CUST009396,Inactive,Paid Search,REP018,2017-10-05 17:07:26,2017-10-05 17:07:26
CUST009397,Loyal,Email,REP002,2017-03-24 22:27:51,2018-05-01 11:11:28
CUST009398,Inactive,Organic,REP002,2017-03-23 10:25:29,2017-03-23 10:25:29
CUST009399,Loyal,Paid Search,REP023,2017-01-20 11:01:16,2018-07-30 03:29:11
CUST009400,New,Email,REP023,2018-07-18 23:42:08,2018-07-18 23:42:08
CUST009401,Inactive,Social,REP011,2017-03-06 14:39:31,2017-03-06 14:39:31
CUST009402,Regular,Social,REP023,2017-07-24 05:53:01,2018-08-05 18:23:04
CUST009403,Regular,Organic,REP015,2017-08-16 09:40:54,2017-08-27 19:37:16
CUST009404,Loyal,Email,REP005,2018-02-01 14:59:35,2018-09-02 01:17:03
CUST009405,Loyal,Paid Search,REP005,2018-01-12 05:30:42,2018-06-21 03:43:08
CUST009406,Regular,Email,REP015,2017-07-06 20:09:57,2018-01-08 02:19:22
CUST009407,Loyal,Social,REP027,2017-07-13 04:01:43,2018-05-27 13:46:28
CUST009408,Loyal,Social,REP016,2018-03-03 08:36:44,2018-08-06 08:17:21
CUST009409,Loyal,Email,REP030,2017-07-10 18:04:21,2018-03-27 01:12:57
CUST009410,Loyal,Referral,REP028,2018-03-16 22:56:14,2018-06-02 12:00:08
CUST009411,Loyal,Organic,REP026,2017-12-23 03:41:29,2018-06-28 11:34:35
CUST009412,Loyal,Social,REP026,2017-03-25 19:31:43,2018-07-15 07:56:55
CUST009413,VIP,Organic,REP012,2017-03-20 10:39:23,2018-09-11 16:05:13
CUST009414,Regular,Organic,REP019,2017-04-22 16:02:32,2018-04-21 06:13:03
CUST009415,Inactive,Paid Search,REP030,2017-11-28 14:07:03,2017-11-28 14:07:03
CUST009416,Loyal,Organic,REP014,2017-12-20 02:05:15,2018-06-20 04:46:59
CUST009417,Loyal,Referral,REP008,2018-03-14 09:10:09,2018-09-09 10:33:40
CUST009418,Loyal,Organic,REP019,2017-10-26 14:04:50,2018-06-22 05:07:50
CUST009419,VIP,Marketplace,REP006,2017-07-16 02:45:32,2018-07-22 00:24:01
CUST009420,Inactive,Email,REP021,2018-03-06 01:52:01,2018-03-06 01:52:01
CUST009421,Loyal,Email,REP029,2017-12-07 03:07:31,2018-09-06 19:31:57
CUST009422,Loyal,Social,REP014,2017-03-13 02:17:32,2018-09-22 00:42:10
CUST009423,Loyal,Organic,REP025,2017-06-29 19:06:36,2018-07-20 14:00:35
CUST009424,Loyal,Social,REP016,2017-06-16 04:00:02,2018-05-08 08:28:15
CUST009425,VIP,Organic,REP012,2017-01-10 11:51:45,2018-08-08 03:11:37
CUST009426,Loyal,Email,REP013,2017-02-25 14:37:06,2018-06-23 15:39:42
CUST009427,Loyal,Social,REP014,2017-05-18 07:57:08,2018-02-27 12:48:53
CUST009428,Loyal,Email,REP017,2017-10-04 14:25:32,2018-06-18 10:51:15
CUST009429,Loyal,Referral,REP029,2017-05-06 09:07:41,2018-07-19 23:37:03
CUST009430,Regular,Referral,REP022,2017-12-30 00:37:18,2018-01-02 04:42:15
CUST009431,VIP,Referral,REP006,2017-06-10 04:46:16,2018-06-30 23:23:39
CUST009432,New,Paid Search,REP020,2018-05-02 19:01:04,2018-05-02 19:01:04
CUST009433,Inactive,Email,REP026,2017-03-30 08:20:47,2017-03-30 08:20:47
CUST009434,Regular,Referral,REP021,2017-01-05 16:48:45,2017-12-08 03:00:29
CUST009435,Loyal,Organic,REP022,2018-03-01 11:14:47,2018-08-23 01:02:10
CUST009436,Inactive,Email,REP022,2017-03-15 00:00:00,2017-03-15 00:00:00
CUST009437,New,Email,REP015,2018-07-13 05:00:00,2018-07-13 05:00:00
CUST009438,Regular,Social,REP009,2018-08-23 10:52:21,2018-09-30 23:05:59
CUST009439,New,Referral,REP003,2018-07-18 11:50:59,2018-07-18 11:50:59
CUST009440,Loyal,Email,REP002,2017-04-11 15:29:29,2018-06-20 00:19:57
CUST009441,Inactive,Email,REP017,2017-03-30 00:00:00,2017-03-30 00:00:00
CUST009442,Loyal,Organic,REP013,2017-02-11 06:22:42,2018-06-25 19:13:57
CUST009443,Loyal,Email,REP001,2017-10-23 13:53:54,2018-08-11 14:37:33
CUST009444,Inactive,Social,REP027,2017-06-19 07:46:01,2017-06-19 07:46:01
CUST009445,Loyal,Organic,REP016,2017-12-08 19:33:10,2018-09-21 04:58:54
CUST009446,Inactive,Referral,REP026,2018-01-08 12:51:56,2018-01-08 12:51:56
CUST009447,Regular,Paid Search,REP028,2017-02-01 13:31:38,2017-08-25 08:59:16
CUST009448,Regular,Organic,REP002,2018-01-24 22:26:38,2018-03-31 23:05:38
CUST009449,New,Paid Search,REP005,2018-05-30 07:52:16,2018-05-30 07:52:16
CUST009450,Loyal,Referral,REP025,2017-06-17 06:16:55,2018-08-14 09:08:00
CUST009451,VIP,Social,REP001,2017-08-23 02:24:48,2018-08-22 00:07:12
CUST009452,Loyal,Paid Search,REP027,2017-01-06 10:47:03,2017-12-10 10:22:45
CUST009453,Regular,Marketplace,REP004,2017-03-16 11:13:01,2018-09-01 10:31:06
CUST009454,Regular,Email,REP023,2018-06-24 23:39:58,2018-08-28 00:57:17
CUST009455,New,Email,REP004,2018-04-04 00:00:00,2018-04-04 00:00:00
CUST009456,Regular,Email,REP009,2017-11-04 12:16:12,2018-09-18 14:50:12
CUST009457,Regular,Social,REP004,2017-05-25 05:07:59,2017-12-29 02:35:18
CUST009458,Loyal,Marketplace,REP007,2017-10-10 09:26:00,2018-08-19 06:54:06
CUST009459,Inactive,Paid Search,REP023,2017-07-13 06:58:07,2017-07-13 06:58:07
CUST009460,Inactive,Referral,REP012,2018-02-02 00:00:00,2018-02-02 00:00:00
CUST009461,Inactive,Social,REP023,2017-10-20 15:44:50,2017-10-20 15:44:50
CUST009462,Regular,Marketplace,REP004,2017-04-04 23:26:01,2018-04-08 23:21:07
CUST009463,Loyal,Paid Search,REP018,2017-05-05 05:53:30,2017-07-16 22:51:37
CUST009464,Inactive,Marketplace,REP027,2017-08-09 04:53:13,2017-08-09 04:53:13
CUST009465,Loyal,Social,REP010,2017-03-16 02:34:40,2018-08-24 21:05:32
CUST009466,Loyal,Organic,REP015,2017-06-22 11:22:50,2018-07-31 10:15:08
CUST009467,Loyal,Organic,REP017,2017-10-01 18:11:43,2018-05-13 11:15:52
CUST009468,VIP,Marketplace,REP024,2017-07-20 15:11:19,2018-09-25 15:32:37
CUST009469,Loyal,Referral,REP026,2018-05-26 08:37:11,2018-09-05 02:26:56
CUST009470,Inactive,Referral,REP015,2017-07-24 00:00:00,2017-07-24 00:00:00
CUST009471,Loyal,Organic,REP018,2017-02-20 23:37:32,2018-06-04 14:13:09
CUST009472,Inactive,Email,REP001,2017-12-01 00:00:00,2017-12-01 00:00:00
CUST009473,Regular,Paid Search,REP013,2017-07-24 00:24:43,2017-11-12 00:39:33
CUST009474,Inactive,Marketplace,REP026,2017-08-02 18:56:14,2017-08-02 18:56:14
CUST009475,Inactive,Email,REP029,2017-09-29 10:44:13,2017-09-29 10:44:13
CUST009476,New,Marketplace,REP012,2018-04-20 00:00:00,2018-04-20 00:00:00
CUST009477,Inactive,Organic,REP010,2018-03-20 00:00:00,2018-03-20 00:00:00
CUST009478,Loyal,Marketplace,REP018,2017-07-11 02:54:21,2018-09-24 05:15:55
CUST009479,Inactive,Referral,REP028,2017-04-15 00:00:00,2017-04-15 00:00:00
CUST009480,Regular,Paid Search,REP028,2017-03-11 15:54:20,2017-04-25 12:28:02
CUST009481,Regular,Referral,REP027,2018-04-22 04:37:37,2018-06-17 00:21:25
CUST009482,Regular,Email,REP020,2017-09-29 16:08:29,2018-01-07 18:06:51
CUST009483,Regular,Organic,REP019,2017-04-12 04:08:55,2018-06-23 11:59:17
CUST009484,Loyal,Social,REP018,2017-05-22 13:34:34,2018-08-02 20:35:57
CUST009485,Loyal,Referral,REP009,2017-08-16 00:01:57,2018-03-22 19:53:49
CUST009486,Regular,Paid Search,REP020,2017-01-18 15:26:25,2017-10-18 08:20:44
CUST009487,New,Marketplace,REP014,2018-09-25 03:02:01,2018-09-25 03:02:01
CUST009488,Regular,Email,REP009,2017-05-16 03:47:38,2018-09-06 09:39:48
CUST009489,Inactive,Organic,REP011,2017-03-17 14:26:03,2017-03-17 14:26:03
CUST009490,Inactive,Social,REP007,2017-06-26 16:41:40,2017-06-26 16:41:40
CUST009491,Inactive,Marketplace,REP002,2017-02-19 02:35:12,2017-02-19 02:35:12
CUST009492,Loyal,Organic,REP003,2017-05-04 03:37:41,2017-12-14 12:31:46
CUST009493,Loyal,Paid Search,REP027,2017-08-13 05:43:56,2018-05-24 00:33:51
CUST009494,Regular,Email,REP009,2017-03-19 09:24:25,2017-10-21 20:22:46
CUST009495,Loyal,Social,REP011,2017-01-16 06:56:05,2017-07-20 15:14:03
CUST009496,Regular,Paid Search,REP015,2017-09-18 14:22:28,2017-10-02 18:01:41
CUST009497,Inactive,Paid Search,REP028,2017-11-16 22:19:12,2017-11-16 22:19:12
CUST009498,Loyal,Organic,REP010,2017-01-18 15:48:58,2018-09-11 22:37:24
CUST009499,Inactive,Social,REP002,2017-01-02 00:05:06,2017-01-02 00:05:06
CUST009500,Loyal,Referral,REP003,2017-08-26 08:16:45,2018-05-19 16:35:02
CUST009501,New,Paid Search,REP030,2018-05-18 05:41:05,2018-05-18 05:41:05
CUST009502,Regular,Organic,REP029,2017-10-27 12:21:00,2018-01-01 04:46:20
CUST009503,Inactive,Social,REP030,2017-05-27 09:29:25,2017-05-27 09:29:25
CUST009504,Loyal,Organic,REP021,2017-01-26 19:15:43,2018-09-16 02:17:27
CUST009505,Regular,Referral,REP029,2017-08-03 08:12:28,2018-02-28 00:02:23
CUST009506,Regular,Referral,REP010,2017-11-15 15:29:18,2017-12-05 08:23:43
CUST009507,Loyal,Organic,REP001,2017-01-24 00:57:31,2017-12-09 03:59:22
CUST009508,Inactive,Paid Search,REP002,2017-03-21 13:12:28,2017-03-21 13:12:28
CUST009509,Regular,Email,REP017,2017-03-08 02:17:38,2017-08-24 18:37:08
CUST009510,Regular,Email,REP027,2017-04-22 20:49:16,2017-05-26 16:31:03
CUST009511,Regular,Paid Search,REP027,2017-07-19 21:09:43,2018-08-12 03:37:50
CUST009512,VIP,Email,REP029,2017-06-14 15:29:25,2018-09-06 12:27:04
CUST009513,New,Email,REP008,2018-08-01 07:36:48,2018-08-01 07:36:48
CUST009514,Loyal,Organic,REP029,2017-03-12 12:23:29,2018-05-25 16:25:47
