snapshot_date,product_id,warehouse_id,stock_quantity,reserved_quantity,reorder_point
2018-07-01,PROD00982,WH003,185,10,34
2018-07-01,PROD01564,WH007,330,48,118
2018-07-01,PROD00199,WH004,221,37,109
2018-07-01,PROD01664,WH007,242,51,51
2018-07-01,PROD00397,WH010,396,54,41
2018-07-01,PROD00967,WH009,457,24,64
2018-07-01,PROD00803,WH009,214,51,101
2018-07-01,PROD01077,WH009,411,23,47
2018-07-01,PROD00613,WH003,338,35,62
2018-07-01,PROD01687,WH003,412,50,99
2018-07-01,PROD00921,WH007,342,19,49
2018-07-01,PROD00556,WH003,2,0,86
2018-07-01,PROD01149,WH006,322,63,71
2018-07-01,PROD01876,WH005,291,2,42
2018-07-01,PROD01172,WH004,470,3,34
2018-07-01,PROD00739,WH009,425,57,69
2018-07-01,PROD00187,WH003,174,22,52
2018-07-01,PROD01798,WH005,126,32,117
2018-07-01,PROD01377,WH009,244,11,66
2018-07-01,PROD01692,WH007,225,68,26
2018-07-01,PROD01498,WH010,41,8,28
2018-07-01,PROD01730,WH005,335,26,101
2018-07-01,PROD00503,WH007,342,28,63
2018-07-01,PROD01811,WH010,70,64,51
2018-07-01,PROD01505,WH001,159,33,31
2018-07-01,PROD01212,WH007,481,67,29
2018-07-01,PROD00145,WH010,250,14,108
2018-07-01,PROD01823,WH005,158,47,83
2018-07-01,PROD00165,WH006,146,59,33
2018-07-01,PROD01906,WH009,461,11,117
2018-07-01,PROD00830,WH001,168,21,108
2018-07-01,PROD01301,WH001,331,22,40
2018-07-01,PROD00212,WH003,154,30,67
2018-07-01,PROD00552,WH007,414,18,110
2018-07-01,PROD01262,WH005,385,54,108
2018-07-01,PROD01924,WH006,389,17,35
2018-07-01,PROD00341,WH007,303,33,81
2018-07-01,PROD01744,WH009,34,13,33
2018-07-01,PROD00968,WH004,209,9,35
2018-07-01,PROD00023,WH009,87,8,43
2018-07-01,PROD01977,WH004,96,31,55
2018-07-01,PROD00703,WH004,486,43,78
2018-07-01,PROD00642,WH010,189,15,115
2018-07-01,PROD00593,WH002,412,26,70
2018-07-01,PROD00652,WH002,439,24,61
2018-07-01,PROD01776,WH004,416,60,39
2018-07-01,PROD00579,WH005,218,39,53
2018-07-01,PROD01338,WH008,92,41,34
2018-07-01,PROD01299,WH001,263,37,64
2018-07-01,PROD00992,WH005,500,67,69
2018-07-01,PROD00045,WH002,274,27,102
2018-07-01,PROD00962,WH002,399,8,84
2018-07-01,PROD01705,WH003,2,0,20
2018-07-01,PROD01457,WH006,19,6,96
2018-07-01,PROD00340,WH007,33,31,89
2018-07-01,PROD00867,WH005,112,78,97
2018-07-01,PROD00751,WH001,399,19,49
2018-07-01,PROD01857,WH009,378,37,21
2018-07-01,PROD01434,WH010,350,12,40
2018-07-01,PROD01144,WH008,428,17,89
2018-07-01,PROD01720,WH009,385,21,108
2018-07-01,PROD01226,WH003,144,65,27
2018-07-01,PROD00342,WH001,5,3,58
2018-07-01,PROD00692,WH009,481,67,39
2018-07-01,PROD01041,WH004,190,64,90
2018-07-01,PROD00056,WH009,436,39,55
2018-07-01,PROD01699,WH010,191,53,67
2018-07-01,PROD01530,WH002,426,38,48
2018-07-01,PROD00531,WH006,351,24,24
2018-07-01,PROD01750,WH004,372,36,24
2018-07-01,PROD00481,WH001,425,0,112
2018-07-01,PROD01521,WH003,92,13,83
2018-07-01,PROD01522,WH002,427,3,109
2018-07-01,PROD00850,WH003,304,54,79
2018-07-01,PROD01332,WH008,55,19,55
2018-07-01,PROD01524,WH009,295,35,45
2018-07-01,PROD01916,WH001,326,16,38
2018-07-01,PROD01174,WH002,264,35,22
2018-07-01,PROD00137,WH006,405,7,97
2018-07-01,PROD00239,WH004,215,28,74
2018-07-01,PROD00814,WH003,145,67,73
2018-07-01,PROD00281,WH002,447,4,111
2018-07-01,PROD00588,WH010,373,63,106
2018-07-01,PROD00306,WH005,131,31,106
2018-07-01,PROD01321,WH003,180,23,101
2018-07-01,PROD00186,WH007,269,3,98
2018-07-01,PROD01027,WH007,486,22,90
2018-07-01,PROD00151,WH006,34,13,80
2018-07-01,PROD00911,WH009,373,15,62
2018-07-01,PROD01483,WH008,241,67,72
2018-07-01,PROD00972,WH006,335,31,97
2018-07-01,PROD01585,WH004,349,37,95
2018-07-01,PROD00471,WH007,114,30,104
2018-07-01,PROD01150,WH004,193,58,107
2018-07-01,PROD00373,WH009,469,51,111
2018-07-01,PROD01043,WH006,113,43,36
2018-07-01,PROD00494,WH009,313,9,86
2018-07-01,PROD01955,WH008,288,31,45
2018-07-01,PROD01034,WH003,343,22,56
2018-07-01,PROD01459,WH002,258,55,82
2018-07-01,PROD01010,WH001,346,57,105
2018-07-01,PROD01280,WH010,342,63,58
2018-07-01,PROD01181,WH006,62,11,72
2018-07-01,PROD01936,WH009,29,20,84
2018-07-01,PROD01255,WH007,270,33,116
2018-07-01,PROD00348,WH009,321,49,112
2018-07-01,PROD01851,WH010,141,8,118
2018-07-01,PROD00789,WH002,132,39,29
2018-07-01,PROD01281,WH004,324,4,85
2018-07-01,PROD01622,WH008,343,7,112
2018-07-01,PROD01326,WH009,54,27,118
2018-07-01,PROD00496,WH010,43,4,89
2018-07-01,PROD00215,WH009,482,34,84
2018-07-01,PROD01142,WH009,370,41,78
2018-07-01,PROD01868,WH010,260,49,72
2018-07-01,PROD00514,WH005,486,52,27
2018-07-01,PROD01314,WH004,189,26,88
2018-07-01,PROD00421,WH010,391,0,73
2018-07-01,PROD01278,WH010,24,6,71
2018-07-01,PROD00975,WH001,89,11,38
2018-07-01,PROD00022,WH004,59,44,74
2018-07-01,PROD00963,WH009,308,7,97
2018-07-01,PROD01937,WH007,86,7,97
2018-07-01,PROD01234,WH001,89,77,88
2018-07-01,PROD01346,WH009,25,17,46
2018-07-01,PROD01528,WH003,187,42,82
2018-07-01,PROD00438,WH002,307,66,31
2018-07-01,PROD01686,WH003,302,38,44
2018-07-01,PROD00027,WH005,115,75,26
2018-07-01,PROD01986,WH009,154,25,72
2018-07-01,PROD01925,WH007,470,38,79
2018-07-01,PROD01387,WH002,73,45,43
2018-07-01,PROD00905,WH007,338,33,71
2018-07-01,PROD01821,WH007,39,27,94
2018-07-01,PROD00091,WH007,244,20,81
2018-07-01,PROD01322,WH009,376,1,68
2018-07-01,PROD01738,WH004,464,1,97
2018-07-01,PROD01551,WH003,137,80,110
2018-07-01,PROD00520,WH005,61,26,39
2018-07-01,PROD01900,WH002,73,12,85
2018-07-01,PROD00237,WH008,339,16,29
2018-07-01,PROD00606,WH002,256,10,94
2018-07-01,PROD01752,WH001,10,6,45
2018-07-01,PROD00592,WH010,279,22,84
2018-07-01,PROD01438,WH006,358,56,91
2018-07-01,PROD00718,WH007,383,74,20
2018-07-01,PROD00798,WH009,205,55,81
2018-07-01,PROD01342,WH007,344,68,115
2018-07-01,PROD00030,WH004,96,67,72
2018-07-01,PROD00998,WH002,467,14,61
2018-07-01,PROD00441,WH001,298,57,66
2018-07-01,PROD01466,WH010,167,28,93
2018-07-01,PROD01670,WH006,99,44,50
2018-07-01,PROD00479,WH004,357,74,110
2018-07-01,PROD00370,WH006,350,23,37
2018-07-01,PROD01072,WH001,127,48,54
2018-07-01,PROD01950,WH010,60,10,62
2018-07-01,PROD01539,WH008,225,15,118
2018-07-01,PROD01510,WH003,383,50,108
2018-07-01,PROD00938,WH002,379,68,28
2018-07-01,PROD01808,WH007,133,18,79
2018-07-01,PROD01127,WH001,457,0,35
2018-07-01,PROD00162,WH010,256,11,69
2018-07-01,PROD00825,WH007,339,19,62
2018-07-01,PROD00280,WH008,4,4,61
2018-07-01,PROD01396,WH010,159,52,43
2018-07-01,PROD00173,WH007,305,55,118
2018-07-01,PROD01764,WH005,379,60,62
2018-07-01,PROD00563,WH003,471,60,51
2018-07-01,PROD00353,WH009,89,26,41
2018-07-01,PROD01399,WH009,113,0,23
2018-07-01,PROD01828,WH005,145,78,39
2018-07-01,PROD01379,WH007,15,10,62
2018-07-01,PROD01156,WH007,463,22,92
2018-07-01,PROD00580,WH008,221,52,112
2018-07-01,PROD00132,WH008,7,6,99
2018-07-01,PROD01836,WH006,262,56,20
2018-07-01,PROD00240,WH009,355,55,116
2018-07-01,PROD00058,WH003,149,60,114
2018-07-01,PROD01086,WH009,67,24,55
2018-07-01,PROD01068,WH005,292,16,92
2018-07-01,PROD01930,WH010,357,19,103
2018-07-01,PROD01269,WH010,159,48,34
2018-07-01,PROD01016,WH007,147,23,49
2018-07-01,PROD00142,WH005,52,23,31
2018-07-01,PROD01349,WH010,229,64,56
2018-07-01,PROD00906,WH009,163,19,20
2018-07-01,PROD00267,WH007,489,68,114
2018-07-01,PROD00564,WH007,396,28,61
2018-07-01,PROD01109,WH004,441,6,47
2018-07-01,PROD01928,WH009,110,65,115
2018-07-01,PROD01233,WH009,182,34,92
2018-07-01,PROD01343,WH004,453,47,45
2018-07-01,PROD01993,WH005,267,66,84
2018-07-01,PROD00434,WH003,433,23,112
2018-07-01,PROD00695,WH004,479,77,51
2018-07-01,PROD02000,WH002,182,50,71
2018-07-01,PROD01945,WH006,100,78,93
2018-07-01,PROD00863,WH005,84,5,99
2018-07-01,PROD01679,WH007,479,63,81
2018-07-01,PROD01736,WH003,442,60,54
2018-07-01,PROD01117,WH001,63,19,76
2018-07-01,PROD00753,WH003,115,25,106
2018-07-01,PROD01903,WH004,500,36,101
2018-07-01,PROD00017,WH005,20,5,94
2018-07-01,PROD01728,WH003,468,52,96
2018-07-01,PROD00043,WH003,85,21,61
2018-07-01,PROD01633,WH005,392,22,29
2018-07-01,PROD01967,WH007,299,53,31
2018-07-01,PROD00805,WH008,75,53,115
2018-07-01,PROD00486,WH009,35,13,46
2018-07-01,PROD01432,WH008,55,1,54
2018-07-01,PROD01573,WH007,18,5,110
2018-07-01,PROD00419,WH002,489,26,33
2018-07-01,PROD01735,WH008,456,2,53
2018-07-01,PROD01178,WH008,314,64,47
2018-07-01,PROD01059,WH006,121,28,76
2018-07-01,PROD01612,WH002,167,11,42
2018-07-01,PROD00205,WH003,39,38,52
2018-07-01,PROD01042,WH004,146,6,76
2018-07-01,PROD01543,WH010,147,45,34
2018-07-01,PROD00296,WH003,106,65,69
2018-07-01,PROD01219,WH008,432,54,21
2018-07-01,PROD00209,WH007,188,23,104
2018-07-01,PROD00475,WH005,17,12,32
2018-07-01,PROD01249,WH010,112,24,22
2018-07-01,PROD01741,WH003,267,8,59
2018-07-01,PROD00095,WH008,417,71,47
2018-07-01,PROD01095,WH006,210,0,106
2018-07-01,PROD01941,WH001,355,63,55
2018-07-01,PROD01325,WH005,219,63,112
2018-07-01,PROD01947,WH007,165,43,94
2018-07-01,PROD00083,WH006,203,53,74
2018-07-01,PROD01475,WH008,177,65,48
2018-07-01,PROD00999,WH005,390,58,39
2018-07-01,PROD01297,WH003,470,20,90
2018-07-01,PROD01258,WH008,407,21,31
2018-07-01,PROD01932,WH003,373,39,52
2018-07-01,PROD00033,WH006,220,73,94
2018-07-01,PROD00234,WH002,364,33,85
2018-07-01,PROD01355,WH009,133,40,119
2018-07-01,PROD00032,WH006,74,48,99
2018-07-01,PROD01193,WH010,110,22,87
2018-07-01,PROD00385,WH004,236,15,105
2018-07-01,PROD00538,WH008,361,38,36
2018-07-01,PROD00584,WH007,231,4,60
2018-07-01,PROD00076,WH006,37,15,53
2018-07-01,PROD00914,WH007,265,15,98
2018-07-01,PROD00034,WH009,285,46,116
2018-07-01,PROD01544,WH002,412,5,86
2018-07-01,PROD00450,WH010,10,3,31
2018-07-01,PROD01115,WH002,20,20,68
2018-07-01,PROD01229,WH008,495,6,87
2018-07-01,PROD01712,WH003,122,29,42
2018-07-01,PROD00356,WH009,476,27,46
2018-07-01,PROD00355,WH002,496,43,99
2018-07-01,PROD00898,WH003,414,29,22
2018-07-01,PROD00764,WH005,185,59,81
2018-07-01,PROD01011,WH007,492,24,31
2018-07-01,PROD01106,WH007,355,72,30
2018-07-01,PROD01486,WH003,470,48,113
2018-07-01,PROD01257,WH010,333,45,36
2018-07-01,PROD01304,WH002,144,34,46
2018-07-01,PROD00781,WH005,212,16,103
2018-07-01,PROD01414,WH009,459,75,94
2018-07-01,PROD01825,WH010,346,2,49
2018-07-01,PROD00529,WH003,7,7,55
2018-07-01,PROD00829,WH007,439,23,74
2018-07-01,PROD00364,WH009,401,7,90
2018-07-01,PROD01754,WH003,500,28,52
2018-07-01,PROD00140,WH006,462,2,51
2018-07-01,PROD01141,WH002,340,59,72
2018-07-01,PROD00015,WH003,117,27,59
2018-07-01,PROD00532,WH008,417,39,94
2018-07-01,PROD00284,WH006,7,6,23
2018-07-01,PROD01385,WH002,253,29,103
2018-07-01,PROD01749,WH001,369,24,96
2018-07-01,PROD00221,WH003,476,36,45
2018-07-01,PROD00683,WH007,381,43,37
2018-07-01,PROD00775,WH007,203,55,105
2018-07-01,PROD01080,WH003,248,65,48
2018-07-01,PROD00932,WH002,477,22,27
2018-07-01,PROD00543,WH001,206,2,68
2018-07-01,PROD01017,WH008,274,40,27
2018-07-01,PROD01575,WH009,190,53,104
2018-07-01,PROD01942,WH005,98,67,85
2018-07-01,PROD00913,WH009,48,21,80
2018-07-01,PROD00512,WH005,55,53,52
2018-07-01,PROD01130,WH002,491,76,95
2018-07-01,PROD00840,WH001,307,22,94
2018-07-01,PROD00857,WH005,439,6,97
2018-07-01,PROD00903,WH008,200,9,32
2018-07-01,PROD00451,WH001,439,14,67
2018-07-01,PROD01845,WH005,260,32,109
2018-07-01,PROD01175,WH005,61,44,117
2018-07-01,PROD00688,WH002,163,27,119
2018-07-01,PROD01243,WH001,463,20,69
2018-07-01,PROD00436,WH002,189,19,35
2018-07-01,PROD00119,WH005,320,60,81
2018-07-01,PROD01742,WH003,56,2,23
2018-07-01,PROD00468,WH007,209,77,72
2018-07-01,PROD01642,WH004,427,8,56
2018-07-01,PROD01638,WH010,489,8,50
2018-07-01,PROD00317,WH007,318,78,42
2018-07-01,PROD01831,WH008,438,19,38
2018-07-01,PROD01185,WH002,417,51,42
2018-07-01,PROD00806,WH006,244,15,26
2018-07-01,PROD01044,WH010,300,26,70
2018-07-01,PROD01154,WH006,87,31,116
2018-07-01,PROD01009,WH005,60,18,117
2018-07-01,PROD00641,WH006,423,63,89
2018-07-01,PROD00077,WH008,439,6,100
2018-07-01,PROD00469,WH002,277,23,73
2018-07-01,PROD01083,WH007,330,34,95
2018-07-01,PROD01671,WH008,278,13,78
2018-07-01,PROD01198,WH005,58,12,21
2018-07-01,PROD00194,WH007,67,40,46
2018-07-01,PROD00195,WH005,149,6,22
2018-07-01,PROD01689,WH010,148,47,120
2018-07-01,PROD00661,WH006,262,41,103
2018-07-01,PROD00336,WH005,458,51,102
2018-07-01,PROD01701,WH009,148,48,59
2018-07-01,PROD01102,WH008,209,24,112
2018-07-01,PROD01135,WH006,297,18,31
2018-07-01,PROD01731,WH003,99,42,96
2018-07-01,PROD01958,WH009,186,76,97
2018-07-01,PROD01520,WH009,462,52,22
2018-07-01,PROD01621,WH003,187,43,103
2018-07-01,PROD01424,WH007,302,61,27
2018-07-01,PROD01560,WH005,93,4,112
2018-07-01,PROD00923,WH010,1,1,92
2018-07-01,PROD00926,WH010,312,38,56
2018-07-01,PROD00519,WH010,250,72,78
2018-07-01,PROD01316,WH009,205,38,102
2018-07-01,PROD00437,WH006,371,41,116
2018-07-01,PROD01152,WH001,96,16,77
2018-07-01,PROD00099,WH007,351,72,30
2018-07-01,PROD00548,WH008,102,29,45
2018-07-01,PROD00307,WH009,68,53,51
2018-07-01,PROD00696,WH008,438,61,104
2018-07-01,PROD00377,WH006,201,72,37
2018-08-01,PROD00229,WH008,68,9,36
2018-08-01,PROD00566,WH010,226,43,93
2018-08-01,PROD01775,WH006,321,17,65
2018-08-01,PROD00828,WH008,340,52,64
2018-08-01,PROD01032,WH002,198,46,35
2018-08-01,PROD00774,WH010,240,8,59
2018-08-01,PROD00070,WH001,449,70,53
2018-08-01,PROD01386,WH008,466,30,20
2018-08-01,PROD00919,WH005,214,25,48
2018-08-01,PROD01237,WH009,321,14,79
2018-08-01,PROD00887,WH003,370,51,119
2018-08-01,PROD00512,WH009,185,11,74
2018-08-01,PROD00022,WH007,220,42,71
2018-08-01,PROD01286,WH008,466,76,76
2018-08-01,PROD00420,WH001,400,62,34
2018-08-01,PROD01086,WH010,113,1,53
2018-08-01,PROD00600,WH007,462,21,43
2018-08-01,PROD01903,WH007,237,62,75
2018-08-01,PROD01688,WH008,238,39,69
2018-08-01,PROD01787,WH001,495,50,42
2018-08-01,PROD01444,WH002,318,58,84
2018-08-01,PROD01399,WH010,25,13,33
2018-08-01,PROD00626,WH004,451,45,103
2018-08-01,PROD01890,WH002,215,66,74
2018-08-01,PROD00608,WH007,423,42,107
2018-08-01,PROD00213,WH005,54,43,39
2018-08-01,PROD01938,WH002,124,41,67
2018-08-01,PROD01353,WH001,375,20,75
2018-08-01,PROD00251,WH010,417,22,92
2018-08-01,PROD00934,WH002,40,4,117
2018-08-01,PROD01169,WH010,251,56,113
2018-08-01,PROD01944,WH002,106,9,76
2018-08-01,PROD01961,WH008,281,28,115
2018-08-01,PROD01132,WH002,48,2,60
2018-08-01,PROD01405,WH010,421,18,56
2018-08-01,PROD00212,WH001,0,0,33
2018-08-01,PROD00899,WH007,105,37,51
2018-08-01,PROD01479,WH003,359,6,116
2018-08-01,PROD01974,WH007,71,25,69
2018-08-01,PROD00666,WH006,173,30,79
2018-08-01,PROD01151,WH003,272,14,115
2018-08-01,PROD00426,WH010,316,79,95
2018-08-01,PROD01085,WH004,495,65,77
2018-08-01,PROD01208,WH004,185,31,89
2018-08-01,PROD01707,WH002,450,70,120
2018-08-01,PROD00878,WH010,490,71,66
2018-08-01,PROD00069,WH002,438,64,68
2018-08-01,PROD00334,WH002,151,72,60
2018-08-01,PROD00563,WH003,210,77,25
2018-08-01,PROD01221,WH010,312,3,75
2018-08-01,PROD00952,WH001,119,45,114
2018-08-01,PROD01206,WH007,136,58,20
2018-08-01,PROD00289,WH001,319,15,61
2018-08-01,PROD01209,WH007,405,38,70
2018-08-01,PROD00565,WH003,400,41,64
2018-08-01,PROD00155,WH010,217,49,67
2018-08-01,PROD01660,WH006,74,48,59
2018-08-01,PROD00216,WH006,291,35,36
2018-08-01,PROD00435,WH007,267,65,46
2018-08-01,PROD00528,WH008,237,70,40
2018-08-01,PROD00567,WH006,316,65,32
2018-08-01,PROD01139,WH003,370,57,57
2018-08-01,PROD01721,WH008,335,17,83
2018-08-01,PROD00096,WH007,438,61,27
2018-08-01,PROD01489,WH002,80,19,22
2018-08-01,PROD01380,WH008,356,32,112
2018-08-01,PROD00621,WH005,24,0,72
2018-08-01,PROD01628,WH003,390,21,40
2018-08-01,PROD00664,WH006,137,35,26
2018-08-01,PROD01389,WH007,396,53,91
2018-08-01,PROD01842,WH002,65,39,23
2018-08-01,PROD00090,WH003,459,6,90
2018-08-01,PROD00305,WH010,382,54,21
2018-08-01,PROD00905,WH004,390,14,116
2018-08-01,PROD01854,WH007,119,37,116
2018-08-01,PROD01069,WH003,345,51,82
2018-08-01,PROD01781,WH007,382,78,96
2018-08-01,PROD00091,WH003,434,60,35
2018-08-01,PROD01373,WH006,74,35,59
2018-08-01,PROD00643,WH001,443,34,79
2018-08-01,PROD00177,WH005,114,35,64
2018-08-01,PROD01531,WH010,207,56,65
2018-08-01,PROD01466,WH006,218,27,107
2018-08-01,PROD00740,WH009,123,5,26
2018-08-01,PROD00173,WH004,481,59,24
2018-08-01,PROD00522,WH010,368,68,62
2018-08-01,PROD01651,WH003,355,40,48
2018-08-01,PROD01490,WH007,447,23,114
2018-08-01,PROD01958,WH002,438,16,109
2018-08-01,PROD00705,WH009,99,56,95
2018-08-01,PROD01670,WH010,235,1,61
2018-08-01,PROD01252,WH004,301,2,64
2018-08-01,PROD00524,WH009,276,49,29
2018-08-01,PROD01309,WH008,8,8,111
2018-08-01,PROD01776,WH006,196,30,58
2018-08-01,PROD00616,WH004,233,14,69
2018-08-01,PROD01207,WH003,147,70,32
2018-08-01,PROD00376,WH004,400,12,120
2018-08-01,PROD00627,WH010,97,40,110
2018-08-01,PROD00680,WH001,146,34,89
2018-08-01,PROD00204,WH003,100,49,108
2018-08-01,PROD01315,WH004,312,59,58
2018-08-01,PROD00152,WH008,469,4,67
2018-08-01,PROD00955,WH010,383,13,64
2018-08-01,PROD00307,WH006,454,37,117
2018-08-01,PROD01487,WH007,285,34,79
2018-08-01,PROD00677,WH007,329,16,23
2018-08-01,PROD01833,WH001,486,30,66
2018-08-01,PROD00040,WH008,94,39,105
2018-08-01,PROD00710,WH007,67,6,42
2018-08-01,PROD01960,WH007,43,18,46
2018-08-01,PROD01190,WH005,377,63,75
2018-08-01,PROD00602,WH009,235,62,99
2018-08-01,PROD01642,WH008,275,69,65
2018-08-01,PROD01305,WH007,144,47,25
2018-08-01,PROD00450,WH004,363,12,71
2018-08-01,PROD00330,WH002,488,28,30
2018-08-01,PROD01554,WH001,401,25,93
2018-08-01,PROD00190,WH006,131,14,46
2018-08-01,PROD01189,WH002,343,16,87
2018-08-01,PROD01133,WH005,74,24,104
2018-08-01,PROD01423,WH001,274,17,56
2018-08-01,PROD01045,WH009,170,48,116
2018-08-01,PROD01482,WH010,88,42,109
2018-08-01,PROD01532,WH004,400,1,39
2018-08-01,PROD01723,WH005,437,41,96
2018-08-01,PROD00636,WH009,447,59,47
2018-08-01,PROD01847,WH003,395,41,29
2018-08-01,PROD01698,WH009,231,69,52
2018-08-01,PROD01948,WH005,187,46,115
2018-08-01,PROD01164,WH005,20,12,22
2018-08-01,PROD01643,WH001,5,4,56
2018-08-01,PROD01936,WH010,445,80,89
2018-08-01,PROD00818,WH005,265,34,80
2018-08-01,PROD01538,WH003,443,7,20
2018-08-01,PROD00397,WH010,127,39,25
2018-08-01,PROD01058,WH010,88,30,91
2018-08-01,PROD00767,WH002,218,68,21
2018-08-01,PROD00150,WH004,12,10,25
2018-08-01,PROD00217,WH001,50,31,120
2018-08-01,PROD01080,WH010,43,10,36
2018-08-01,PROD00986,WH004,204,65,51
2018-08-01,PROD01472,WH004,228,21,83
2018-08-01,PROD00855,WH010,455,11,33
2018-08-01,PROD00506,WH002,130,1,119
2018-08-01,PROD01455,WH010,89,42,107
2018-08-01,PROD00434,WH009,471,37,36
2018-08-01,PROD01649,WH009,233,34,93
2018-08-01,PROD01878,WH009,117,53,100
2018-08-01,PROD01339,WH003,228,58,29
2018-08-01,PROD00794,WH006,168,66,101
2018-08-01,PROD00381,WH002,414,49,109
2018-08-01,PROD00499,WH003,166,59,80
2018-08-01,PROD00180,WH002,332,80,53
2018-08-01,PROD01357,WH005,479,80,26
2018-08-01,PROD01743,WH007,155,42,64
2018-08-01,PROD01194,WH001,107,34,75
2018-08-01,PROD01653,WH001,347,70,22
2018-08-01,PROD01172,WH010,329,61,30
2018-08-01,PROD00639,WH010,136,51,52
2018-08-01,PROD00866,WH003,51,4,33
2018-08-01,PROD00728,WH009,227,53,33
2018-08-01,PROD01968,WH009,390,9,85
2018-08-01,PROD01258,WH004,421,5,116
2018-08-01,PROD01829,WH001,179,72,106
2018-08-01,PROD00298,WH005,308,39,111
2018-08-01,PROD00770,WH010,308,79,89
2018-08-01,PROD01453,WH009,472,51,86
2018-08-01,PROD00315,WH009,273,71,64
2018-08-01,PROD00395,WH008,14,10,113
2018-08-01,PROD01160,WH005,330,41,92
2018-08-01,PROD01536,WH009,497,65,50
2018-08-01,PROD01390,WH005,295,69,83
2018-08-01,PROD01006,WH003,383,43,28
2018-08-01,PROD01750,WH007,169,59,98
2018-08-01,PROD00265,WH007,376,78,76
2018-08-01,PROD01266,WH009,184,59,23
2018-08-01,PROD00694,WH001,232,23,90
2018-08-01,PROD01377,WH009,388,26,83
2018-08-01,PROD00415,WH004,198,39,42
2018-08-01,PROD00650,WH003,237,59,30
2018-08-01,PROD01060,WH009,170,79,70
2018-08-01,PROD01297,WH004,63,43,42
2018-08-01,PROD00352,WH008,446,53,98
2018-08-01,PROD01484,WH002,394,2,50
2018-08-01,PROD00964,WH005,64,19,38
2018-08-01,PROD00191,WH009,366,36,113
2018-08-01,PROD01234,WH006,434,31,113
2018-08-01,PROD00247,WH003,337,11,89
2018-08-01,PROD01922,WH006,206,20,74
2018-08-01,PROD01009,WH002,206,57,44
2018-08-01,PROD00294,WH005,498,67,114
2018-08-01,PROD00617,WH002,165,70,32
2018-08-01,PROD00676,WH001,43,37,40
2018-08-01,PROD01093,WH003,19,7,74
2018-08-01,PROD00093,WH009,94,15,38
2018-08-01,PROD00443,WH007,183,35,71
2018-08-01,PROD00651,WH010,68,45,111
2018-08-01,PROD00230,WH008,428,17,68
2018-08-01,PROD01658,WH008,348,78,111
2018-08-01,PROD00831,WH010,276,29,24
2018-08-01,PROD00079,WH008,391,22,47
2018-08-01,PROD01937,WH005,366,10,74
2018-08-01,PROD00614,WH009,308,79,110
2018-08-01,PROD01783,WH006,237,14,35
2018-08-01,PROD01877,WH006,294,73,20
2018-08-01,PROD01274,WH009,391,4,89
2018-08-01,PROD00050,WH009,415,39,103
2018-08-01,PROD00819,WH007,430,58,77
2018-08-01,PROD00471,WH002,290,7,84
2018-08-01,PROD01644,WH003,460,8,90
2018-08-01,PROD01356,WH009,483,41,89
2018-08-01,PROD00800,WH008,70,12,106
2018-08-01,PROD00690,WH010,82,67,119
2018-08-01,PROD01354,WH005,143,1,118
2018-08-01,PROD00709,WH003,77,3,82
2018-08-01,PROD01511,WH006,485,12,22
2018-08-01,PROD01157,WH009,182,34,57
2018-08-01,PROD00399,WH003,156,67,25
2018-08-01,PROD01648,WH010,373,38,40
2018-08-01,PROD01017,WH003,136,80,91
2018-08-01,PROD01963,WH009,446,66,114
2018-08-01,PROD01722,WH006,311,10,111
2018-08-01,PROD00895,WH005,235,59,59
2018-08-01,PROD00622,WH004,474,11,81
2018-08-01,PROD01881,WH001,238,13,69
2018-08-01,PROD01437,WH001,267,73,46
2018-08-01,PROD01462,WH004,68,44,117
2018-08-01,PROD01520,WH001,482,62,103
2018-08-01,PROD01959,WH007,425,2,66
2018-08-01,PROD00751,WH004,231,37,25
2018-08-01,PROD00026,WH004,127,22,101
2018-08-01,PROD00139,WH003,410,75,86
2018-08-01,PROD00256,WH005,332,52,112
2018-08-01,PROD00840,WH002,99,71,83
2018-08-01,PROD01131,WH009,465,8,22
2018-08-01,PROD00501,WH006,46,4,23
2018-08-01,PROD00077,WH008,210,11,87
2018-08-01,PROD00786,WH005,276,7,22
2018-08-01,PROD00750,WH002,231,70,109
2018-08-01,PROD00839,WH009,45,12,85
2018-08-01,PROD01700,WH005,98,41,59
2018-08-01,PROD01528,WH007,369,4,118
2018-08-01,PROD01518,WH008,500,23,90
2018-08-01,PROD00174,WH008,127,52,103
2018-08-01,PROD01442,WH008,343,44,111
2018-08-01,PROD01257,WH003,81,51,107
2018-08-01,PROD01340,WH003,76,35,79
2018-08-01,PROD01834,WH003,476,16,42
2018-08-01,PROD00748,WH001,403,36,30
2018-08-01,PROD00983,WH001,319,14,112
2018-08-01,PROD01993,WH009,261,16,59
2018-08-01,PROD01692,WH004,471,35,93
2018-08-01,PROD01584,WH008,129,28,54
2018-08-01,PROD00580,WH003,12,7,24
2018-08-01,PROD01247,WH006,428,20,117
2018-08-01,PROD00135,WH008,360,43,65
2018-08-01,PROD01323,WH006,276,72,90
2018-08-01,PROD00458,WH002,398,30,99
2018-08-01,PROD00320,WH008,247,3,82
2018-08-01,PROD00187,WH009,233,78,65
2018-08-01,PROD01229,WH002,187,48,92
2018-08-01,PROD00726,WH004,74,44,66
2018-08-01,PROD00175,WH004,456,18,83
2018-08-01,PROD00700,WH006,369,37,56
2018-08-01,PROD01152,WH007,112,2,73
