return_id,order_id,order_item_id,product_id,seller_id,customer_id,return_date,return_quantity,return_reason,refund_amount
RET004229,ORD0003141,1,PROD01204,SELL00396,CUST004676,2018-05-17 12:03:34,1,wrong_item,180.65
RET004230,ORD0005045,2,PROD01794,SELL00179,CUST007816,2018-03-26 06:52:42,1,wrong_item,184.58
RET004231,ORD0020228,1,PROD00097,SELL00388,CUST009146,2017-06-17 11:49:01,1,customer_changed_mind,52.56
RET004232,ORD0017023,1,PROD00953,SELL00095,CUST007500,2017-09-10 14:30:43,1,late_delivery,249.37
RET004233,ORD0015770,4,PROD00145,SELL00056,CUST008408,2017-05-13 03:28:56,1,quality_issue,38.04
RET004234,ORD0016402,1,PROD00673,SELL00363,CUST001670,2017-08-25 05:24:50,1,wrong_item,22.22
RET004235,ORD0011857,2,PROD00328,SELL00346,CUST006066,2017-06-23 17:55:58,1,damaged,68.37
RET004236,ORD0024726,1,PROD00555,SELL00122,CUST002786,2017-02-08 21:03:36,1,late_delivery,71.21
RET004237,ORD0018653,1,PROD01217,SELL00129,CUST002683,2018-01-17 13:57:43,1,customer_changed_mind,63.87
RET004238,ORD0008239,1,PROD01296,SELL00105,CUST004631,2018-04-24 05:35:09,1,quality_issue,78.04
RET004239,ORD0012492,2,PROD01376,SELL00152,CUST003740,2017-05-04 11:07:59,1,quality_issue,37.12
RET004240,ORD0015662,2,PROD01108,SELL00026,CUST005693,2018-06-26 13:18:02,1,wrong_item,35.95
RET004241,ORD0006164,1,PROD01115,SELL00334,CUST006087,2017-04-25 13:20:38,1,customer_changed_mind,299.8
RET004242,ORD0006405,1,PROD01322,SELL00235,CUST008892,2017-02-24 16:40:06,1,customer_changed_mind,29.07
RET004243,ORD0013698,1,PROD00217,SELL00061,CUST006745,2018-03-26 03:42:17,1,damaged,122.21
RET004244,ORD0012047,1,PROD00964,SELL00112,CUST009762,2017-06-20 05:11:36,1,quality_issue,82.05
RET004245,ORD0011617,2,PROD00392,SELL00284,CUST006880,2017-11-12 06:15:22,1,late_delivery,108.46
RET004246,ORD0008388,1,PROD01403,SELL00283,CUST008891,2017-07-11 18:38:47,1,damaged,124.66
RET004247,ORD0016103,1,PROD00020,SELL00239,CUST007015,2018-03-14 16:18:00,1,customer_changed_mind,62.61
RET004248,ORD0008034,3,PROD00054,SELL00245,CUST008326,2018-09-01 06:34:35,1,quality_issue,62.89
RET004249,ORD0004179,1,PROD00667,SELL00079,CUST007564,2017-07-12 20:38:31,1,customer_changed_mind,34.78
RET004250,ORD0010466,1,PROD00196,SELL00375,CUST009084,2017-10-10 03:17:08,1,customer_changed_mind,67.2
RET004251,ORD0013450,1,PROD00984,SELL00113,CUST007707,2017-04-30 13:11:02,1,damaged,201.93
RET004252,ORD0017763,1,PROD01230,SELL00307,CUST000988,2017-02-08 22:27:21,1,customer_changed_mind,175.16
RET004253,ORD0006293,1,PROD01384,SELL00301,CUST007883,2017-07-22 04:12:46,1,damaged,16.61
RET004254,ORD0019619,2,PROD01155,SELL00354,CUST006145,2018-07-11 08:14:12,1,late_delivery,281.88
RET004255,ORD0014872,1,PROD00892,SELL00146,CUST002981,2017-04-06 14:27:54,1,customer_changed_mind,45.31
RET004256,ORD0007405,1,PROD01725,SELL00314,CUST002497,2017-07-26 11:29:17,1,late_delivery,114.66
RET004257,ORD0012766,1,PROD01155,SELL00328,CUST003600,2017-10-16 01:43:11,1,wrong_item,307.09
RET004258,ORD0007298,1,PROD00174,SELL00217,CUST004377,2017-07-21 22:45:14,1,quality_issue,58.35
RET004259,ORD0006853,1,PROD00763,SELL00104,CUST002050,2018-02-22 14:59:36,1,damaged,133.25
RET004260,ORD0014004,1,PROD00519,SELL00036,CUST002543,2018-08-31 22:53:33,1,late_delivery,102.4
RET004261,ORD0008694,2,PROD00207,SELL00041,CUST005028,2017-05-24 06:06:08,1,damaged,167.86
RET004262,ORD0018546,3,PROD01230,SELL00157,CUST004761,2017-06-04 05:51:21,1,quality_issue,228.66
RET004263,ORD0004954,1,PROD00977,SELL00024,CUST003920,2017-08-30 07:07:31,1,quality_issue,478.44
RET004264,ORD0009081,3,PROD00155,SELL00226,CUST004474,2018-06-18 00:23:02,1,late_delivery,503.83
RET004265,ORD0024134,1,PROD01212,SELL00190,CUST009466,2017-07-29 11:22:50,1,customer_changed_mind,87.52
RET004266,ORD0012689,1,PROD01755,SELL00014,CUST009993,2017-03-24 07:29:26,1,wrong_item,32.11
RET004267,ORD0013538,1,PROD01208,SELL00390,CUST001721,2018-01-22 21:18:04,1,quality_issue,58.47
RET004268,ORD0021342,1,PROD00685,SELL00189,CUST003878,2017-08-01 23:54:55,1,quality_issue,150.18
RET004269,ORD0016967,1,PROD00234,SELL00356,CUST006817,2017-09-04 16:39:02,1,wrong_item,124.0
RET004270,ORD0017021,2,PROD01886,SELL00210,CUST003203,2018-04-08 18:34:29,1,late_delivery,27.24
RET004271,ORD0013362,1,PROD01948,SELL00304,CUST000776,2017-08-15 07:48:40,1,customer_changed_mind,69.5
RET004272,ORD0005464,1,PROD00446,SELL00350,CUST009727,2018-02-06 00:02:46,1,quality_issue,104.89
RET004273,ORD0005169,1,PROD01776,SELL00361,CUST000570,2017-09-22 10:48:03,1,late_delivery,63.97
RET004274,ORD0002386,1,PROD00188,SELL00351,CUST005346,2017-03-25 05:42:59,1,customer_changed_mind,56.51
RET004275,ORD0014522,1,PROD01105,SELL00085,CUST002500,2017-07-09 19:20:46,1,late_delivery,73.55
RET004276,ORD0019815,1,PROD00558,SELL00344,CUST002133,2017-12-24 22:19:32,1,damaged,29.93
RET004277,ORD0013636,1,PROD00071,SELL00004,CUST002029,2018-09-04 13:37:24,1,wrong_item,50.51
RET004278,ORD0009909,4,PROD00333,SELL00017,CUST008748,2017-05-14 06:25:15,1,quality_issue,54.77
RET004279,ORD0008504,1,PROD01208,SELL00006,CUST008222,2017-10-16 11:44:29,1,damaged,67.27
RET004280,ORD0024501,1,PROD00205,SELL00039,CUST001562,2018-01-14 14:34:59,1,damaged,29.63
RET004281,ORD0003475,1,PROD01183,SELL00157,CUST002375,2018-04-30 17:42:23,1,wrong_item,187.64
RET004282,ORD0006096,1,PROD00467,SELL00392,CUST009622,2018-09-02 05:59:04,1,quality_issue,76.46
RET004283,ORD0016231,2,PROD01729,SELL00074,CUST007418,2018-06-24 23:15:20,1,damaged,27.96
RET004284,ORD0004764,2,PROD01004,SELL00232,CUST002175,2018-08-16 14:20:00,1,damaged,26.47
RET004285,ORD0003253,1,PROD00541,SELL00057,CUST005977,2018-10-22 13:26:16,1,late_delivery,210.67
RET004286,ORD0017065,1,PROD00448,SELL00339,CUST009330,2018-05-07 17:38:31,1,quality_issue,32.92
RET004287,ORD0012376,1,PROD01125,SELL00259,CUST007234,2018-01-05 21:12:45,1,wrong_item,95.39
RET004288,ORD0012983,1,PROD01026,SELL00357,CUST006423,2018-07-19 14:36:15,1,damaged,78.39
RET004289,ORD0023538,1,PROD00894,SELL00043,CUST002762,2018-06-14 04:52:29,1,wrong_item,166.25
RET004290,ORD0005461,1,PROD01766,SELL00357,CUST006654,2017-07-07 17:40:04,1,damaged,167.16
RET004291,ORD0006874,1,PROD01099,SELL00005,CUST007821,2018-03-16 03:11:31,1,damaged,156.91
RET004292,ORD0005096,2,PROD01975,SELL00270,CUST001226,2017-08-15 12:21:20,1,customer_changed_mind,53.17
RET004293,ORD0011633,1,PROD01492,SELL00137,CUST006183,2018-10-04 02:58:30,1,wrong_item,70.81
RET004294,ORD0017198,1,PROD00332,SELL00123,CUST007158,2018-07-21 22:24:41,1,damaged,40.44
RET004295,ORD0004249,1,PROD00466,SELL00013,CUST001416,2018-06-27 05:02:14,1,customer_changed_mind,95.63
RET004296,ORD0008183,1,PROD01457,SELL00147,CUST005606,2018-04-24 20:42:16,1,late_delivery,142.81
RET004297,ORD0016433,1,PROD00768,SELL00342,CUST005282,2017-06-06 14:12:02,1,damaged,89.73
RET004298,ORD0018499,3,PROD00751,SELL00111,CUST008687,2017-06-28 21:46:56,1,customer_changed_mind,576.48
RET004299,ORD0000896,2,PROD00281,SELL00143,CUST007436,2017-12-16 03:59:27,1,customer_changed_mind,121.52
RET004300,ORD0020421,2,PROD00489,SELL00309,CUST009092,2018-02-27 10:47:13,1,quality_issue,81.89
RET004301,ORD0008970,1,PROD00059,SELL00053,CUST005848,2017-07-18 19:59:31,1,customer_changed_mind,678.18
RET004302,ORD0011050,1,PROD01085,SELL00112,CUST005531,2017-09-26 14:24:45,1,quality_issue,81.17
RET004303,ORD0015319,1,PROD01886,SELL00312,CUST007083,2017-02-22 18:21:20,1,damaged,29.61
RET004304,ORD0015536,1,PROD00803,SELL00350,CUST008482,2018-03-19 05:08:25,1,damaged,38.16
RET004305,ORD0014589,1,PROD01922,SELL00106,CUST003830,2017-06-19 20:28:44,1,late_delivery,276.91
RET004306,ORD0020295,1,PROD00905,SELL00377,CUST003903,2018-03-30 08:05:31,1,damaged,87.55
RET004307,ORD0009158,1,PROD01369,SELL00098,CUST004884,2017-10-05 12:18:56,1,quality_issue,35.07
RET004308,ORD0006178,1,PROD00828,SELL00217,CUST005650,2017-05-25 01:03:42,1,wrong_item,13.84
RET004309,ORD0011998,1,PROD01155,SELL00391,CUST009292,2018-09-13 03:47:23,1,late_delivery,308.82
RET004310,ORD0009534,3,PROD01187,SELL00232,CUST006451,2017-02-12 02:38:36,1,wrong_item,17.89
RET004311,ORD0023822,2,PROD01703,SELL00073,CUST000174,2017-07-16 20:14:55,1,customer_changed_mind,145.75
RET004312,ORD0016386,2,PROD01757,SELL00161,CUST002925,2017-11-24 23:55:27,1,wrong_item,94.36
RET004313,ORD0009472,1,PROD01307,SELL00269,CUST000150,2017-02-27 11:03:38,1,customer_changed_mind,35.5
RET004314,ORD0006440,1,PROD01371,SELL00140,CUST001798,2018-08-12 07:41:29,1,customer_changed_mind,57.23
RET004315,ORD0010193,1,PROD00398,SELL00314,CUST002169,2017-11-29 21:44:45,1,wrong_item,168.49
RET004316,ORD0002750,1,PROD00891,SELL00201,CUST001408,2018-08-22 12:13:30,1,late_delivery,225.1
RET004317,ORD0007990,4,PROD00568,SELL00079,CUST005949,2018-05-31 16:41:31,1,wrong_item,30.58
RET004318,ORD0020669,1,PROD00560,SELL00399,CUST002751,2018-06-27 12:45:21,1,quality_issue,237.73
RET004319,ORD0005745,2,PROD00499,SELL00013,CUST007875,2017-06-04 19:38:16,1,late_delivery,232.54
RET004320,ORD0008895,1,PROD01384,SELL00250,CUST000163,2017-10-28 17:33:37,1,damaged,19.15
RET004321,ORD0024228,1,PROD00977,SELL00045,CUST002812,2017-07-01 03:29:13,1,wrong_item,413.33
RET004322,ORD0002102,2,PROD00889,SELL00124,CUST002121,2017-04-09 09:21:22,1,customer_changed_mind,416.07
RET004323,ORD0021743,1,PROD01151,SELL00277,CUST005253,2017-10-25 22:12:50,1,late_delivery,87.4
RET004324,ORD0011776,1,PROD01585,SELL00064,CUST003507,2017-08-06 22:48:37,1,quality_issue,160.34
RET004325,ORD0007870,1,PROD01477,SELL00087,CUST005697,2018-07-21 19:08:36,1,quality_issue,53.97
RET004326,ORD0022653,4,PROD01763,SELL00231,CUST001713,2017-03-17 02:38:02,1,wrong_item,276.23
RET004327,ORD0005491,1,PROD01509,SELL00145,CUST008139,2018-04-02 11:14:19,1,customer_changed_mind,27.6
RET004328,ORD0002071,1,PROD00596,SELL00125,CUST007549,2018-06-10 13:17:10,1,customer_changed_mind,56.66
RET004329,ORD0010414,1,PROD01253,SELL00243,CUST008957,2017-07-16 10:45:54,1,customer_changed_mind,160.9
RET004330,ORD0017708,2,PROD00172,SELL00292,CUST000821,2018-09-14 00:23:05,1,damaged,157.94
RET004331,ORD0024124,2,PROD01019,SELL00007,CUST008334,2018-04-01 22:10:26,1,customer_changed_mind,191.47
RET004332,ORD0023384,2,PROD01596,SELL00218,CUST002453,2017-11-28 08:39:38,1,late_delivery,102.65
RET004333,ORD0012658,1,PROD01651,SELL00290,CUST008535,2018-05-25 17:27:03,1,damaged,155.51
RET004334,ORD0021772,1,PROD00712,SELL00097,CUST000572,2017-03-27 05:00:31,1,damaged,87.1
RET004335,ORD0009322,1,PROD01392,SELL00061,CUST003029,2017-03-26 02:00:24,1,wrong_item,52.74
RET004336,ORD0002559,1,PROD00033,SELL00340,CUST008414,2018-06-20 07:54:28,1,wrong_item,49.01
RET004337,ORD0009010,1,PROD00526,SELL00043,CUST003181,2017-04-23 11:33:04,1,quality_issue,54.34
RET004338,ORD0004290,1,PROD00406,SELL00323,CUST000119,2017-04-06 09:24:18,1,late_delivery,452.72
RET004339,ORD0002549,1,PROD00901,SELL00052,CUST007977,2018-08-13 22:47:22,1,wrong_item,39.41
RET004340,ORD0018164,1,PROD01423,SELL00065,CUST009521,2017-06-02 22:53:04,1,customer_changed_mind,210.13
RET004341,ORD0018093,2,PROD01528,SELL00048,CUST001843,2017-08-24 08:31:02,1,damaged,214.96
RET004342,ORD0004382,2,PROD01212,SELL00209,CUST003248,2018-02-25 07:13:02,1,wrong_item,87.97
RET004343,ORD0018461,1,PROD00376,SELL00223,CUST005049,2017-02-01 15:50:19,1,wrong_item,708.58
RET004344,ORD0013128,1,PROD00936,SELL00329,CUST000231,2017-09-08 16:39:16,1,wrong_item,73.88
RET004345,ORD0012967,1,PROD00105,SELL00191,CUST004972,2018-08-21 18:57:39,1,quality_issue,230.33
RET004346,ORD0016641,2,PROD00750,SELL00370,CUST003717,2017-12-08 13:44:21,1,damaged,156.04
RET004347,ORD0011388,1,PROD00586,SELL00372,CUST006273,2017-06-16 20:51:28,1,quality_issue,100.83
RET004348,ORD0005835,2,PROD00297,SELL00201,CUST008636,2018-08-08 04:43:34,1,customer_changed_mind,33.81
RET004349,ORD0015705,3,PROD01999,SELL00317,CUST004288,2017-11-11 18:27:58,1,customer_changed_mind,142.26
RET004350,ORD0014755,1,PROD01345,SELL00124,CUST004011,2018-02-18 01:15:45,1,customer_changed_mind,20.66
RET004351,ORD0021521,2,PROD01995,SELL00209,CUST001813,2017-02-23 00:52:38,1,wrong_item,149.45
RET004352,ORD0013448,3,PROD01029,SELL00331,CUST005555,2018-01-02 13:41:31,1,customer_changed_mind,68.15
RET004353,ORD0006548,2,PROD00127,SELL00033,CUST005914,2018-02-21 23:58:10,1,quality_issue,106.78
RET004354,ORD0001863,1,PROD00030,SELL00145,CUST008292,2018-04-08 01:15:06,1,damaged,14.37
RET004355,ORD0018241,1,PROD00432,SELL00030,CUST006442,2018-02-09 03:40:32,1,quality_issue,241.46
RET004356,ORD0021110,3,PROD00245,SELL00028,CUST004672,2017-06-09 19:06:11,1,late_delivery,67.61
RET004357,ORD0009604,2,PROD01156,SELL00002,CUST002301,2018-05-14 05:09:47,1,late_delivery,124.72
RET004358,ORD0018602,1,PROD00283,SELL00164,CUST005131,2018-04-18 19:11:17,1,late_delivery,96.65
RET004359,ORD0020838,2,PROD00135,SELL00395,CUST004313,2017-07-24 15:21:22,1,customer_changed_mind,56.43
RET004360,ORD0008174,2,PROD00964,SELL00034,CUST008615,2017-12-17 17:31:12,1,wrong_item,101.61
RET004361,ORD0001932,1,PROD00655,SELL00119,CUST008509,2017-07-14 04:41:12,1,wrong_item,133.38
RET004362,ORD0018541,1,PROD00450,SELL00230,CUST007362,2017-01-18 22:32:17,1,wrong_item,81.02
RET004363,ORD0004501,2,PROD00484,SELL00319,CUST008471,2018-08-13 03:03:11,1,damaged,127.32
RET004364,ORD0021396,1,PROD01507,SELL00365,CUST006547,2018-07-05 16:50:16,1,quality_issue,143.89
RET004365,ORD0000904,1,PROD00802,SELL00227,CUST006702,2017-03-09 20:28:16,1,damaged,26.57
RET004366,ORD0024416,1,PROD01603,SELL00380,CUST003327,2018-09-13 02:03:01,1,customer_changed_mind,91.98
RET004367,ORD0023688,1,PROD00198,SELL00261,CUST009168,2018-08-09 15:24:42,1,customer_changed_mind,36.86
RET004368,ORD0011888,1,PROD01079,SELL00331,CUST000104,2017-08-10 12:52:08,1,wrong_item,168.88
RET004369,ORD0016351,1,PROD01229,SELL00187,CUST005358,2018-03-18 22:46:37,1,late_delivery,101.75
RET004370,ORD0009778,1,PROD00474,SELL00033,CUST006150,2017-06-19 21:44:17,1,damaged,62.2
RET004371,ORD0014778,1,PROD01873,SELL00176,CUST005835,2018-11-07 19:51:58,1,wrong_item,280.75
RET004372,ORD0017244,1,PROD01409,SELL00343,CUST004254,2018-09-04 23:26:05,1,damaged,26.84
RET004373,ORD0016554,1,PROD00421,SELL00256,CUST006973,2017-12-15 07:46:27,1,damaged,433.25
RET004374,ORD0022483,1,PROD00531,SELL00180,CUST007966,2018-06-16 00:17:41,1,late_delivery,35.37
RET004375,ORD0022413,1,PROD01205,SELL00277,CUST005478,2017-05-02 02:30:30,1,customer_changed_mind,15.45
RET004376,ORD0019314,1,PROD00111,SELL00308,CUST004017,2018-02-14 03:24:22,1,quality_issue,152.33
RET004377,ORD0000853,3,PROD01564,SELL00192,CUST003877,2017-05-07 06:20:06,1,wrong_item,338.84
RET004378,ORD0001752,1,PROD00407,SELL00107,CUST007916,2018-06-16 01:30:32,1,wrong_item,34.9
RET004379,ORD0020797,1,PROD00743,SELL00213,CUST004172,2018-02-16 04:30:22,1,damaged,95.43
RET004380,ORD0020042,1,PROD00278,SELL00208,CUST006731,2017-05-27 05:51:32,1,quality_issue,92.0
RET004381,ORD0021012,1,PROD01308,SELL00142,CUST000140,2017-10-28 05:35:27,1,damaged,21.25
RET004382,ORD0017284,1,PROD00630,SELL00052,CUST008841,2018-06-05 00:47:36,1,wrong_item,37.31
RET004383,ORD0021310,1,PROD01270,SELL00338,CUST007591,2018-07-15 15:59:36,1,wrong_item,46.59
RET004384,ORD0013919,2,PROD01678,SELL00326,CUST006079,2017-08-28 17:04:46,1,customer_changed_mind,25.64
RET004385,ORD0019270,2,PROD00134,SELL00208,CUST003072,2017-10-31 03:23:21,1,damaged,118.52
RET004386,ORD0021385,1,PROD01053,SELL00207,CUST005136,2018-06-12 17:51:49,1,customer_changed_mind,122.01
RET004387,ORD0006499,1,PROD00138,SELL00169,CUST005329,2018-09-19 15:54:39,1,quality_issue,91.14
RET004388,ORD0016188,1,PROD00757,SELL00276,CUST006649,2018-02-28 12:06:11,1,wrong_item,18.51
RET004389,ORD0010325,1,PROD00633,SELL00362,CUST005325,2018-05-28 07:14:19,1,wrong_item,42.04
RET004390,ORD0007624,1,PROD00374,SELL00256,CUST001247,2017-02-16 11:34:45,1,customer_changed_mind,141.71
RET004391,ORD0022276,2,PROD01208,SELL00366,CUST006367,2018-07-28 17:19:19,1,customer_changed_mind,61.03
RET004392,ORD0014657,1,PROD01803,SELL00120,CUST008869,2017-07-29 16:34:51,1,wrong_item,17.77
RET004393,ORD0016642,1,PROD01397,SELL00185,CUST007824,2017-04-20 00:11:38,1,late_delivery,193.82
RET004394,ORD0014733,1,PROD00044,SELL00173,CUST005746,2017-03-16 02:49:01,1,damaged,21.58
RET004395,ORD0019420,2,PROD01709,SELL00064,CUST005376,2017-02-10 10:07:08,1,late_delivery,29.29
RET004396,ORD0001516,1,PROD01830,SELL00338,CUST007941,2017-09-13 12:31:24,1,wrong_item,63.85
RET004397,ORD0020041,1,PROD00636,SELL00159,CUST004196,2017-11-20 03:34:16,1,damaged,118.59
RET004398,ORD0016902,1,PROD00724,SELL00066,CUST009824,2017-02-28 07:43:55,1,damaged,128.31
RET004399,ORD0013105,1,PROD01626,SELL00340,CUST008893,2017-03-27 07:43:04,1,late_delivery,119.83
RET004400,ORD0002402,1,PROD00421,SELL00104,CUST000639,2017-06-08 12:41:35,1,quality_issue,417.9
RET004401,ORD0001606,1,PROD01903,SELL00206,CUST000709,2018-04-05 17:37:12,1,damaged,16.33
RET004402,ORD0021718,1,PROD00812,SELL00208,CUST002708,2017-08-18 00:15:23,1,quality_issue,172.54
RET004403,ORD0017275,1,PROD00674,SELL00194,CUST008147,2017-04-12 18:23:46,1,quality_issue,58.52
RET004404,ORD0004944,1,PROD00791,SELL00215,CUST001507,2018-06-10 13:43:21,1,quality_issue,52.44
RET004405,ORD0003482,1,PROD01570,SELL00220,CUST002945,2018-09-03 06:53:28,1,customer_changed_mind,50.96
RET004406,ORD0009018,1,PROD00499,SELL00055,CUST003759,2017-03-10 06:48:58,1,quality_issue,185.27
RET004407,ORD0003260,2,PROD00826,SELL00046,CUST005766,2018-06-07 00:10:44,1,quality_issue,31.6
RET004408,ORD0004447,2,PROD01005,SELL00039,CUST003339,2017-11-29 08:20:49,1,damaged,43.94
RET004409,ORD0020813,1,PROD01506,SELL00307,CUST009842,2017-05-13 16:40:35,1,quality_issue,35.33
RET004410,ORD0010989,2,PROD01069,SELL00108,CUST005677,2017-08-10 18:32:40,1,damaged,19.5
RET004411,ORD0013752,1,PROD00752,SELL00383,CUST008929,2017-03-26 07:15:09,1,damaged,62.12
RET004412,ORD0011285,3,PROD01664,SELL00348,CUST006986,2018-10-21 04:29:51,1,late_delivery,123.56
RET004413,ORD0005436,1,PROD00075,SELL00055,CUST009512,2017-11-16 07:05:01,1,customer_changed_mind,26.05
RET004414,ORD0000401,2,PROD00805,SELL00229,CUST000675,2017-11-26 19:39:29,1,wrong_item,221.56
RET004415,ORD0017990,3,PROD00599,SELL00134,CUST004414,2018-10-23 01:26:23,1,customer_changed_mind,58.55
RET004416,ORD0014835,1,PROD01133,SELL00213,CUST007976,2017-03-20 21:06:11,1,damaged,125.84
RET004417,ORD0023482,3,PROD00569,SELL00263,CUST001760,2017-04-22 02:22:45,1,wrong_item,65.8
RET004418,ORD0005353,1,PROD01107,SELL00090,CUST002099,2017-07-06 01:10:03,1,wrong_item,74.15
RET004419,ORD0011353,3,PROD00249,SELL00279,CUST008087,2017-09-28 00:06:28,1,late_delivery,25.8
RET004420,ORD0003045,4,PROD00330,SELL00367,CUST008912,2017-02-15 23:17:44,1,quality_issue,46.91
RET004421,ORD0000839,1,PROD00906,SELL00356,CUST007556,2018-08-19 06:40:34,1,quality_issue,20.81
RET004422,ORD0018327,1,PROD00656,SELL00352,CUST002117,2017-03-20 05:58:39,1,late_delivery,475.3
RET004423,ORD0021371,2,PROD01782,SELL00162,CUST004178,2017-11-03 23:25:25,1,damaged,101.7
RET004424,ORD0019784,1,PROD00472,SELL00238,CUST006113,2017-05-24 04:03:52,1,damaged,143.28
RET004425,ORD0008667,1,PROD00589,SELL00109,CUST007020,2017-08-18 02:26:43,1,customer_changed_mind,61.86
RET004426,ORD0000384,1,PROD01067,SELL00063,CUST005114,2018-01-01 05:46:29,1,customer_changed_mind,37.83
RET004427,ORD0005509,1,PROD01845,SELL00320,CUST003000,2017-07-14 13:15:04,1,wrong_item,16.3
RET004428,ORD0008937,1,PROD00837,SELL00120,CUST004314,2018-08-17 04:30:24,1,quality_issue,93.54
RET004429,ORD0016185,1,PROD00381,SELL00341,CUST003815,2017-08-06 20:35:01,1,quality_issue,107.64
RET004430,ORD0008145,1,PROD01852,SELL00168,CUST000033,2018-08-15 16:14:04,1,wrong_item,201.34
RET004431,ORD0001689,1,PROD01604,SELL00205,CUST008346,2018-02-27 15:13:48,1,damaged,107.99
RET004432,ORD0004980,1,PROD01058,SELL00063,CUST008463,2017-08-11 00:08:42,1,damaged,263.83
RET004433,ORD0018681,2,PROD01495,SELL00375,CUST007653,2018-03-25 03:05:58,1,customer_changed_mind,225.08
RET004434,ORD0019891,3,PROD01935,SELL00140,CUST003862,2017-12-18 14:53:13,1,damaged,191.5
RET004435,ORD0023756,2,PROD01707,SELL00016,CUST005139,2018-11-19 12:15:10,1,damaged,55.9
RET004436,ORD0007537,2,PROD00149,SELL00015,CUST002689,2018-03-02 17:29:59,1,quality_issue,103.31
RET004437,ORD0017042,2,PROD00425,SELL00077,CUST008935,2018-08-06 00:05:59,1,late_delivery,53.6
RET004438,ORD0012832,1,PROD00460,SELL00118,CUST005290,2017-09-18 05:19:19,1,late_delivery,111.69
RET004439,ORD0001978,1,PROD00455,SELL00339,CUST000409,2017-08-27 16:55:03,1,quality_issue,50.63
RET004440,ORD0002638,2,PROD01749,SELL00227,CUST009558,2017-10-15 16:06:54,1,damaged,344.11
RET004441,ORD0001371,2,PROD01595,SELL00179,CUST007397,2018-02-04 15:24:28,1,damaged,22.46
RET004442,ORD0016933,4,PROD01921,SELL00333,CUST004889,2017-09-23 11:42:28,1,quality_issue,158.94
RET004443,ORD0019405,1,PROD00414,SELL00134,CUST000115,2017-01-14 08:05:22,1,customer_changed_mind,88.14
RET004444,ORD0012356,1,PROD01401,SELL00039,CUST008806,2017-12-11 09:58:36,1,damaged,113.83
RET004445,ORD0006299,1,PROD00997,SELL00161,CUST008612,2018-03-01 01:10:13,1,damaged,83.04
RET004446,ORD0006978,2,PROD00373,SELL00025,CUST005472,2017-02-17 10:50:48,1,late_delivery,124.08
RET004447,ORD0023672,1,PROD01434,SELL00363,CUST005914,2017-09-15 02:24:23,1,late_delivery,152.18
RET004448,ORD0014725,1,PROD01002,SELL00112,CUST008013,2018-02-26 06:05:52,1,quality_issue,171.34
RET004449,ORD0007505,2,PROD01914,SELL00154,CUST000208,2017-08-28 06:12:16,1,wrong_item,173.07
RET004450,ORD0003250,1,PROD00016,SELL00033,CUST001549,2017-11-25 01:54:39,1,wrong_item,160.46
RET004451,ORD0009842,2,PROD01189,SELL00088,CUST005514,2017-05-14 23:59:29,1,customer_changed_mind,13.58
RET004452,ORD0017337,1,PROD01216,SELL00170,CUST000367,2018-05-15 22:27:05,1,late_delivery,33.85
RET004453,ORD0018001,2,PROD00322,SELL00122,CUST004072,2017-12-26 22:24:08,1,damaged,287.83
RET004454,ORD0009973,3,PROD00203,SELL00159,CUST000730,2017-03-11 09:43:21,1,damaged,120.47
RET004455,ORD0010922,1,PROD00196,SELL00200,CUST003417,2017-10-29 04:31:24,1,wrong_item,63.81
RET004456,ORD0012429,1,PROD01965,SELL00344,CUST008031,2017-12-04 14:10:31,1,wrong_item,219.34
RET004457,ORD0009984,2,PROD00093,SELL00187,CUST001411,2017-09-28 00:08:20,1,late_delivery,143.19
RET004458,ORD0003548,1,PROD00973,SELL00333,CUST009190,2018-04-06 20:12:22,1,customer_changed_mind,253.43
RET004459,ORD0016285,1,PROD01733,SELL00087,CUST000270,2018-08-30 14:56:04,1,late_delivery,40.81
RET004460,ORD0010711,1,PROD00792,SELL00079,CUST001114,2017-04-10 15:02:54,1,customer_changed_mind,74.63
RET004461,ORD0015614,1,PROD01261,SELL00105,CUST005869,2017-05-19 05:10:22,1,damaged,206.19
RET004462,ORD0019565,2,PROD00069,SELL00290,CUST008344,2017-12-05 17:52:27,1,customer_changed_mind,58.08
RET004463,ORD0001923,1,PROD00988,SELL00150,CUST005918,2017-12-02 13:45:41,1,quality_issue,107.52
RET004464,ORD0001671,2,PROD00043,SELL00010,CUST008056,2017-06-08 00:31:46,1,customer_changed_mind,21.64
RET004465,ORD0016537,2,PROD01667,SELL00303,CUST005436,2017-11-09 01:23:49,1,damaged,151.25
RET004466,ORD0004178,1,PROD00976,SELL00294,CUST007501,2018-04-15 12:00:31,1,damaged,136.9
RET004467,ORD0018623,1,PROD00710,SELL00332,CUST008787,2017-04-20 23:41:29,1,wrong_item,30.55
RET004468,ORD0015922,1,PROD00612,SELL00010,CUST005168,2017-08-05 06:08:35,1,late_delivery,171.06
RET004469,ORD0010081,2,PROD01939,SELL00334,CUST008858,2017-12-30 07:42:52,1,customer_changed_mind,14.89
RET004470,ORD0011478,2,PROD00313,SELL00257,CUST006725,2017-12-12 15:28:55,1,wrong_item,19.74
RET004471,ORD0022861,3,PROD00750,SELL00080,CUST007903,2017-07-15 15:00:36,1,damaged,160.46
RET004472,ORD0008038,1,PROD01200,SELL00079,CUST005392,2017-11-24 05:11:24,1,late_delivery,143.67
