order_id,order_item_id,product_id,seller_id,quantity,price,freight_value
ORD0021623,2,PROD01882,SELL00045,1,14.08,40.77
ORD0021624,1,PROD00389,SELL00374,1,23.42,22.43
ORD0021625,1,PROD01435,SELL00161,1,40.96,5.53
ORD0021625,2,PROD00927,SELL00046,1,82.15,51.12
ORD0021626,1,PROD00289,SELL00382,1,42.28,57.82
ORD0021626,2,PROD01272,SELL00177,1,146.31,54.37
ORD0021626,3,PROD00739,SELL00298,1,78.01,8.16
ORD0021627,1,PROD01060,SELL00059,1,135.5,45.95
ORD0021628,1,PROD01859,SELL00256,1,271.71,43.36
ORD0021629,1,PROD01627,SELL00013,1,345.7,62.88
ORD0021629,2,PROD00042,SELL00116,1,58.33,43.79
ORD0021629,3,PROD00463,SELL00353,1,90.66,74.91
ORD0021629,4,PROD00682,SELL00243,1,67.51,21.89
ORD0021630,1,PROD00954,SELL00139,1,99.73,20.17
ORD0021631,1,PROD01264,SELL00307,1,18.99,49.38
ORD0021632,1,PROD01947,SELL00185,1,71.11,64.67
ORD0021633,1,PROD01680,SELL00046,1,133.98,37.53
ORD0021633,2,PROD00853,SELL00246,1,109.77,68.75
ORD0021633,3,PROD00579,SELL00006,1,135.85,73.29
ORD0021634,1,PROD00342,SELL00204,1,135.98,28.22
ORD0021635,1,PROD01056,SELL00268,1,90.59,29.33
ORD0021635,2,PROD00197,SELL00200,1,45.74,19.58
ORD0021636,1,PROD00108,SELL00049,1,95.47,66.21
ORD0021636,2,PROD01909,SELL00096,1,250.65,15.3
ORD0021637,1,PROD01438,SELL00021,1,20.28,54.15
ORD0021638,1,PROD00100,SELL00092,1,54.08,53.92
ORD0021639,1,PROD01509,SELL00150,1,28.72,32.47
ORD0021640,1,PROD01733,SELL00319,1,42.58,36.47
ORD0021641,1,PROD00644,SELL00030,1,78.06,10.16
ORD0021642,1,PROD01462,SELL00162,1,46.55,46.95
ORD0021642,2,PROD00826,SELL00039,1,34.71,70.04
ORD0021643,1,PROD00330,SELL00369,1,39.88,33.75
ORD0021644,1,PROD01077,SELL00283,1,48.5,79.68
ORD0021645,1,PROD01208,SELL00283,1,61.41,6.83
ORD0021646,1,PROD00176,SELL00016,1,76.94,52.19
ORD0021646,2,PROD01532,SELL00081,1,31.2,68.07
ORD0021647,1,PROD01078,SELL00239,1,196.29,12.49
ORD0021648,1,PROD00565,SELL00142,1,122.62,38.38
ORD0021649,1,PROD00606,SELL00133,1,48.18,67.75
ORD0021649,2,PROD01949,SELL00191,1,76.54,26.44
ORD0021649,3,PROD01303,SELL00278,1,42.99,46.17
ORD0021650,1,PROD00983,SELL00080,1,15.9,8.31
ORD0021651,1,PROD00964,SELL00153,1,104.25,49.55
ORD0021651,2,PROD00122,SELL00342,1,54.91,57.14
ORD0021652,1,PROD01598,SELL00398,1,99.88,8.5
ORD0021652,2,PROD01248,SELL00205,1,15.1,48.2
ORD0021653,1,PROD00221,SELL00384,1,69.54,70.34
ORD0021654,1,PROD01930,SELL00033,1,199.32,20.79
ORD0021655,1,PROD01727,SELL00383,1,142.2,28.59
ORD0021655,2,PROD01575,SELL00206,1,57.49,33.97
ORD0021655,3,PROD01234,SELL00073,1,126.17,62.76
ORD0021656,1,PROD01176,SELL00289,1,156.92,70.49
ORD0021656,2,PROD00835,SELL00287,1,113.41,78.7
ORD0021657,1,PROD01086,SELL00009,1,39.97,24.77
ORD0021658,1,PROD00651,SELL00243,1,88.67,58.15
ORD0021659,1,PROD00264,SELL00011,1,48.45,47.98
ORD0021659,2,PROD01466,SELL00075,1,16.28,9.55
ORD0021659,3,PROD01794,SELL00087,1,178.86,43.83
ORD0021659,4,PROD01019,SELL00220,1,179.74,36.49
ORD0021660,1,PROD00269,SELL00261,1,67.85,6.35
ORD0021660,2,PROD01199,SELL00090,1,79.65,48.41
ORD0021660,3,PROD01193,SELL00391,1,65.77,28.47
ORD0021661,1,PROD01677,SELL00148,1,73.8,50.24
ORD0021662,1,PROD00065,SELL00109,1,41.03,60.2
ORD0021663,1,PROD01162,SELL00296,1,92.37,15.1
ORD0021663,2,PROD01515,SELL00122,1,22.76,36.45
ORD0021664,1,PROD01559,SELL00141,1,253.2,70.81
ORD0021665,1,PROD01638,SELL00084,1,40.74,29.89
ORD0021665,2,PROD01937,SELL00309,1,136.43,65.86
ORD0021666,1,PROD00335,SELL00156,1,115.09,17.01
ORD0021667,1,PROD01500,SELL00347,1,72.67,75.52
ORD0021668,1,PROD01536,SELL00243,1,66.59,11.98
ORD0021669,1,PROD01495,SELL00288,1,224.87,61.53
ORD0021670,1,PROD01236,SELL00207,1,132.95,40.76
ORD0021671,1,PROD00302,SELL00285,1,71.07,50.19
ORD0021672,1,PROD01089,SELL00385,1,52.01,58.57
ORD0021673,1,PROD01483,SELL00165,1,89.63,68.45
ORD0021674,1,PROD00427,SELL00152,1,34.38,9.33
ORD0021674,2,PROD01964,SELL00208,1,89.74,46.24
ORD0021674,3,PROD00693,SELL00105,1,67.25,71.44
ORD0021675,1,PROD00707,SELL00251,1,115.55,10.73
ORD0021676,1,PROD01081,SELL00052,1,87.15,42.62
ORD0021677,1,PROD00675,SELL00063,1,15.11,70.08
ORD0021677,2,PROD00013,SELL00260,1,126.45,33.53
ORD0021677,3,PROD01189,SELL00115,1,14.63,28.19
ORD0021678,1,PROD01890,SELL00139,1,258.77,67.42
ORD0021679,1,PROD00158,SELL00169,1,223.88,15.27
ORD0021680,1,PROD01825,SELL00314,1,243.47,56.44
ORD0021681,1,PROD00331,SELL00340,1,33.63,43.63
ORD0021681,2,PROD01196,SELL00399,1,213.51,38.25
ORD0021681,3,PROD00047,SELL00263,1,200.1,18.89
ORD0021682,1,PROD00385,SELL00376,1,68.0,72.37
ORD0021682,2,PROD01127,SELL00035,1,39.71,65.36
ORD0021683,1,PROD00189,SELL00086,1,80.93,41.6
ORD0021684,1,PROD00744,SELL00355,1,89.32,9.08
ORD0021685,1,PROD00462,SELL00347,1,156.05,36.2
ORD0021685,2,PROD01916,SELL00187,1,133.01,17.25
ORD0021686,1,PROD00853,SELL00260,1,112.6,49.48
ORD0021686,2,PROD01664,SELL00072,1,120.42,60.56
ORD0021687,1,PROD00142,SELL00381,1,191.03,6.49
ORD0021687,2,PROD01380,SELL00262,1,183.35,52.96
ORD0021688,1,PROD00918,SELL00253,1,82.5,57.78
ORD0021688,2,PROD01172,SELL00134,1,220.91,65.54
ORD0021688,3,PROD00732,SELL00045,1,139.28,26.92
ORD0021689,1,PROD01812,SELL00022,1,40.64,26.33
ORD0021689,2,PROD01402,SELL00332,1,129.39,15.43
ORD0021690,1,PROD00060,SELL00020,1,31.62,10.05
ORD0021691,1,PROD00748,SELL00102,1,96.09,57.49
ORD0021692,1,PROD00188,SELL00086,1,60.3,73.07
ORD0021693,1,PROD01774,SELL00059,1,45.19,11.18
ORD0021694,1,PROD01044,SELL00368,1,68.12,68.67
ORD0021694,2,PROD00273,SELL00257,1,29.24,27.22
ORD0021694,3,PROD00460,SELL00335,1,123.54,37.99
ORD0021695,1,PROD01244,SELL00031,1,235.65,24.58
ORD0021696,1,PROD00548,SELL00091,1,40.22,30.38
ORD0021696,2,PROD01856,SELL00023,1,140.66,12.76
ORD0021696,3,PROD00568,SELL00217,1,33.74,52.34
ORD0021697,1,PROD00450,SELL00196,1,64.74,60.86
ORD0021698,1,PROD01716,SELL00147,1,297.24,39.75
ORD0021698,2,PROD01299,SELL00189,1,142.58,75.93
ORD0021699,1,PROD00249,SELL00109,1,24.63,72.69
ORD0021700,1,PROD00806,SELL00378,1,223.92,56.07
ORD0021701,1,PROD00695,SELL00342,1,21.46,64.38
ORD0021701,2,PROD00197,SELL00334,1,48.81,8.08
ORD0021702,1,PROD01312,SELL00278,1,49.04,33.55
ORD0021703,1,PROD01757,SELL00047,1,88.47,27.58
ORD0021704,1,PROD00767,SELL00168,1,30.32,37.9
ORD0021705,1,PROD01679,SELL00324,1,86.45,7.36
ORD0021705,2,PROD00905,SELL00118,1,75.56,61.45
ORD0021706,1,PROD01891,SELL00095,1,124.05,55.73
ORD0021706,2,PROD00713,SELL00364,1,40.05,28.43
ORD0021707,1,PROD01993,SELL00027,1,31.89,53.85
ORD0021708,1,PROD01297,SELL00262,1,51.86,24.04
ORD0021708,2,PROD00533,SELL00154,1,39.39,45.1
ORD0021708,3,PROD00744,SELL00382,1,92.14,55.3
ORD0021708,4,PROD00376,SELL00334,1,757.52,57.48
ORD0021709,1,PROD01012,SELL00335,1,207.65,46.53
ORD0021710,1,PROD01163,SELL00286,1,423.71,62.86
ORD0021711,1,PROD00083,SELL00356,1,86.72,47.47
ORD0021711,2,PROD01381,SELL00042,1,94.58,49.53
ORD0021711,3,PROD01691,SELL00151,1,50.62,31.48
ORD0021712,1,PROD00422,SELL00236,1,107.73,28.0
ORD0021712,2,PROD01477,SELL00272,1,48.44,13.66
ORD0021712,3,PROD01072,SELL00373,1,66.05,8.23
ORD0021713,1,PROD01940,SELL00122,1,127.23,12.94
ORD0021714,1,PROD01759,SELL00220,1,210.87,41.91
ORD0021715,1,PROD01825,SELL00342,1,241.09,65.26
ORD0021716,1,PROD00551,SELL00093,1,66.75,47.06
ORD0021717,1,PROD00350,SELL00224,1,106.45,78.19
ORD0021717,2,PROD01013,SELL00238,1,281.09,76.05
ORD0021717,3,PROD01070,SELL00370,1,143.66,31.72
ORD0021718,1,PROD00812,SELL00208,1,172.54,25.69
ORD0021719,1,PROD01131,SELL00381,1,55.1,78.77
ORD0021720,1,PROD01412,SELL00231,1,64.87,55.02
ORD0021720,2,PROD00659,SELL00032,1,51.26,41.56
ORD0021720,3,PROD01342,SELL00245,1,131.88,10.27
ORD0021720,4,PROD01169,SELL00252,1,148.76,78.19
ORD0021721,1,PROD01817,SELL00268,1,64.6,50.04
ORD0021722,1,PROD01399,SELL00203,1,164.24,30.36
ORD0021722,2,PROD00427,SELL00369,1,30.98,29.2
ORD0021723,1,PROD01647,SELL00368,1,44.27,58.97
ORD0021724,1,PROD01028,SELL00118,1,67.42,71.43
ORD0021725,1,PROD00113,SELL00213,1,141.62,13.61
ORD0021726,1,PROD00663,SELL00251,1,227.06,70.02
ORD0021727,1,PROD00557,SELL00244,1,47.98,26.85
ORD0021728,1,PROD01308,SELL00213,1,20.13,23.78
ORD0021729,1,PROD00097,SELL00262,1,42.72,66.01
ORD0021730,1,PROD00818,SELL00298,1,269.07,75.93
ORD0021731,1,PROD00743,SELL00125,1,83.22,10.8
ORD0021731,2,PROD01983,SELL00355,1,63.4,79.87
ORD0021732,1,PROD01986,SELL00376,1,47.4,45.38
ORD0021732,2,PROD00269,SELL00395,1,74.89,32.77
ORD0021733,1,PROD00122,SELL00374,1,51.88,57.83
ORD0021733,2,PROD00227,SELL00286,1,131.32,55.45
ORD0021734,1,PROD01956,SELL00263,1,51.05,14.7
ORD0021734,2,PROD00962,SELL00054,1,42.16,73.09
ORD0021735,1,PROD01433,SELL00036,1,141.59,49.91
ORD0021735,2,PROD00976,SELL00340,1,115.82,8.59
ORD0021735,3,PROD00784,SELL00291,1,119.16,39.05
ORD0021735,4,PROD00255,SELL00368,1,234.78,70.11
ORD0021736,1,PROD00750,SELL00264,1,177.9,16.62
ORD0021736,2,PROD00738,SELL00367,1,30.33,78.83
ORD0021737,1,PROD00674,SELL00320,1,60.57,15.82
ORD0021738,1,PROD00620,SELL00179,1,211.27,54.98
ORD0021739,1,PROD00053,SELL00135,1,117.35,43.35
ORD0021740,1,PROD01042,SELL00263,1,19.68,79.67
ORD0021740,2,PROD01712,SELL00172,1,81.31,69.07
ORD0021740,3,PROD00604,SELL00343,1,173.4,62.72
ORD0021740,4,PROD00085,SELL00312,1,72.03,65.79
ORD0021741,1,PROD00029,SELL00029,1,192.29,49.65
ORD0021741,2,PROD01312,SELL00040,1,56.11,78.07
ORD0021742,1,PROD01442,SELL00136,1,42.63,48.19
ORD0021743,1,PROD01151,SELL00277,1,87.4,32.07
ORD0021744,1,PROD01017,SELL00086,1,94.58,33.77
ORD0021745,1,PROD01506,SELL00367,1,30.4,78.62
ORD0021746,1,PROD00089,SELL00148,1,61.47,75.96
ORD0021747,1,PROD01035,SELL00144,1,41.38,75.3
ORD0021748,1,PROD01157,SELL00217,1,268.12,18.66
ORD0021749,1,PROD00332,SELL00227,1,40.71,16.77
ORD0021750,1,PROD00560,SELL00044,1,255.43,51.32
ORD0021751,1,PROD00194,SELL00032,1,64.11,26.0
ORD0021752,1,PROD01919,SELL00030,1,86.95,74.39
ORD0021753,1,PROD01403,SELL00330,1,114.18,24.43
ORD0021754,1,PROD01141,SELL00016,1,120.99,77.51
ORD0021754,2,PROD00628,SELL00377,1,100.89,74.56
ORD0021755,1,PROD00160,SELL00262,1,155.03,39.14
ORD0021755,2,PROD01314,SELL00145,1,198.51,70.74
ORD0021755,3,PROD00385,SELL00321,1,56.21,16.87
ORD0021756,1,PROD01716,SELL00218,1,261.16,53.51
ORD0021757,1,PROD00754,SELL00215,1,39.92,22.29
ORD0021758,1,PROD01566,SELL00137,1,61.43,22.61
ORD0021759,1,PROD00055,SELL00288,1,68.1,11.82
ORD0021760,1,PROD00383,SELL00244,1,75.44,34.92
ORD0021761,1,PROD01038,SELL00069,1,59.55,9.94
ORD0021762,1,PROD01068,SELL00142,1,89.94,18.2
ORD0021763,1,PROD00448,SELL00027,1,29.91,70.0
ORD0021763,2,PROD01776,SELL00330,1,67.8,26.54
ORD0021764,1,PROD00884,SELL00070,1,92.36,65.15
ORD0021765,1,PROD01109,SELL00127,1,264.18,79.26
ORD0021766,1,PROD01798,SELL00160,1,25.07,19.18
ORD0021767,1,PROD01848,SELL00318,1,35.92,16.76
ORD0021768,1,PROD00438,SELL00177,1,345.12,27.05
ORD0021768,2,PROD00677,SELL00243,1,125.62,34.33
ORD0021769,1,PROD01993,SELL00153,1,29.93,69.52
ORD0021770,1,PROD01312,SELL00322,1,56.05,42.85
ORD0021771,1,PROD00808,SELL00035,1,60.81,49.93
ORD0021771,2,PROD01824,SELL00212,1,38.68,13.77
ORD0021772,1,PROD00712,SELL00097,1,87.1,13.99
ORD0021773,1,PROD00218,SELL00099,1,235.31,48.94
ORD0021774,1,PROD00400,SELL00133,1,51.08,27.77
ORD0021774,2,PROD00349,SELL00059,1,28.58,13.23
ORD0021774,3,PROD00704,SELL00056,1,97.05,11.71
ORD0021775,1,PROD01095,SELL00387,1,82.13,6.96
ORD0021775,2,PROD01917,SELL00029,1,165.18,49.91
ORD0021776,1,PROD01787,SELL00270,1,29.85,24.41
ORD0021777,1,PROD01915,SELL00269,1,576.54,57.89
ORD0021777,2,PROD00718,SELL00209,1,120.69,23.99
ORD0021777,3,PROD01566,SELL00094,1,67.07,28.59
ORD0021777,4,PROD00811,SELL00084,1,192.33,45.42
ORD0021778,1,PROD01976,SELL00077,1,55.24,9.19
ORD0021779,1,PROD01147,SELL00261,1,15.57,37.41
ORD0021780,1,PROD01617,SELL00376,1,82.26,36.02
ORD0021781,1,PROD00364,SELL00058,1,249.66,32.5
ORD0021782,1,PROD00080,SELL00084,1,43.65,35.14
ORD0021782,2,PROD01818,SELL00005,1,176.14,42.05
ORD0021782,3,PROD01475,SELL00133,1,62.97,24.21
ORD0021783,1,PROD01152,SELL00093,1,76.55,29.42
ORD0021784,1,PROD01629,SELL00303,1,200.48,33.24
ORD0021785,1,PROD00698,SELL00178,1,17.1,40.19
ORD0021786,1,PROD01675,SELL00019,1,118.66,48.57
ORD0021787,1,PROD00844,SELL00305,1,308.41,61.42
ORD0021788,1,PROD00724,SELL00277,1,132.58,30.36
ORD0021789,1,PROD01500,SELL00310,1,70.45,6.15
ORD0021790,1,PROD01991,SELL00358,1,84.29,51.49
ORD0021791,1,PROD00383,SELL00102,1,82.96,37.21
ORD0021791,2,PROD00036,SELL00383,1,261.99,38.63
ORD0021792,1,PROD01057,SELL00166,1,46.21,60.23
ORD0021792,2,PROD01022,SELL00221,1,93.83,60.37
ORD0021793,1,PROD01175,SELL00334,1,20.81,33.73
ORD0021793,2,PROD01094,SELL00215,1,214.4,48.04
ORD0021794,1,PROD01591,SELL00218,1,187.98,78.09
ORD0021795,1,PROD01652,SELL00024,1,50.98,37.33
ORD0021796,1,PROD00087,SELL00171,1,75.19,72.14
ORD0021797,1,PROD01557,SELL00197,1,33.96,5.09
ORD0021797,2,PROD00772,SELL00256,1,72.84,30.07
ORD0021798,1,PROD01395,SELL00116,1,287.85,31.45
ORD0021799,1,PROD01701,SELL00040,1,100.81,28.92
ORD0021799,2,PROD01650,SELL00386,1,95.41,74.36
ORD0021800,1,PROD00339,SELL00106,1,75.94,42.5
ORD0021801,1,PROD01332,SELL00069,1,43.5,24.51
ORD0021802,1,PROD00882,SELL00061,1,31.21,79.4
ORD0021803,1,PROD01232,SELL00089,1,166.89,21.87
ORD0021804,1,PROD00440,SELL00242,1,43.92,21.26
ORD0021804,2,PROD00598,SELL00099,1,36.9,30.09
ORD0021804,3,PROD00435,SELL00064,1,60.96,38.4
ORD0021805,1,PROD01070,SELL00128,1,154.38,7.24
ORD0021806,1,PROD01990,SELL00140,1,190.4,26.99
ORD0021807,1,PROD00522,SELL00192,1,71.46,8.25
ORD0021808,1,PROD01806,SELL00393,1,388.23,37.13
ORD0021809,1,PROD01951,SELL00116,1,232.42,60.13
ORD0021810,1,PROD01356,SELL00243,1,224.84,21.14
ORD0021811,1,PROD00092,SELL00158,1,189.12,10.44
ORD0021812,1,PROD01099,SELL00119,1,152.75,31.35
ORD0021813,1,PROD00687,SELL00191,1,50.45,18.0
ORD0021813,2,PROD01348,SELL00359,1,279.6,20.72
ORD0021814,1,PROD01801,SELL00069,1,34.22,14.59
ORD0021815,1,PROD00121,SELL00047,1,235.55,23.78
ORD0021816,1,PROD01339,SELL00117,1,80.19,60.17
ORD0021816,2,PROD00861,SELL00277,1,185.88,19.51
ORD0021817,1,PROD00395,SELL00363,1,100.22,37.6
ORD0021818,1,PROD01232,SELL00283,1,157.45,54.6
ORD0021818,2,PROD00260,SELL00236,1,225.14,74.89
ORD0021818,3,PROD01267,SELL00270,1,115.39,34.42
ORD0021819,1,PROD00831,SELL00354,1,309.86,20.2
ORD0021819,2,PROD01030,SELL00182,1,107.07,56.12
ORD0021819,3,PROD00400,SELL00182,1,48.57,40.96
ORD0021819,4,PROD00757,SELL00152,1,17.96,32.09
ORD0021820,1,PROD01645,SELL00098,1,250.06,13.79
ORD0021821,1,PROD00299,SELL00105,1,63.27,48.67
ORD0021821,2,PROD00448,SELL00327,1,32.96,8.18
ORD0021822,1,PROD00097,SELL00151,1,51.58,42.99
ORD0021823,1,PROD00016,SELL00314,1,168.1,51.58
ORD0021824,1,PROD01703,SELL00202,1,136.85,73.47
ORD0021825,1,PROD00302,SELL00232,1,57.8,21.29
ORD0021826,1,PROD01006,SELL00315,1,44.08,12.51
ORD0021827,1,PROD00718,SELL00202,1,138.28,66.65
ORD0021828,1,PROD01110,SELL00100,1,328.89,55.16
ORD0021828,2,PROD00393,SELL00352,1,102.42,60.61
ORD0021829,1,PROD01643,SELL00206,1,53.9,16.04
ORD0021830,1,PROD01575,SELL00367,1,62.83,50.44
ORD0021831,1,PROD01298,SELL00035,1,107.8,35.03
ORD0021831,2,PROD01517,SELL00092,1,33.02,49.5
ORD0021832,1,PROD00079,SELL00180,1,42.96,59.6
ORD0021833,1,PROD00785,SELL00383,1,54.25,55.68
ORD0021834,1,PROD01061,SELL00275,1,43.44,79.58
ORD0021834,2,PROD00882,SELL00188,1,29.76,78.44
ORD0021834,3,PROD01848,SELL00092,1,35.6,69.46
ORD0021834,4,PROD01858,SELL00028,1,193.14,21.86
ORD0021835,1,PROD01703,SELL00194,1,118.99,30.15
ORD0021835,2,PROD00952,SELL00199,1,68.47,39.41
ORD0021835,3,PROD01485,SELL00103,1,217.99,50.4
ORD0021836,1,PROD00010,SELL00013,1,168.28,36.06
ORD0021837,1,PROD00256,SELL00068,1,70.64,38.21
ORD0021838,1,PROD00948,SELL00145,1,17.28,15.1
ORD0021839,1,PROD01747,SELL00167,1,134.09,73.67
ORD0021840,1,PROD01002,SELL00124,1,209.39,20.8
ORD0021840,2,PROD00755,SELL00242,1,430.06,16.26
ORD0021841,1,PROD01667,SELL00044,1,145.17,33.74
ORD0021841,2,PROD01495,SELL00278,1,232.72,45.41
ORD0021842,1,PROD02000,SELL00252,1,178.85,73.02
ORD0021843,1,PROD01396,SELL00015,1,61.66,52.33
ORD0021844,1,PROD00119,SELL00110,1,152.61,45.48
ORD0021845,1,PROD01314,SELL00037,1,138.34,52.89
ORD0021846,1,PROD00725,SELL00371,1,207.01,54.78
ORD0021846,2,PROD00112,SELL00001,1,106.65,8.38
ORD0021846,3,PROD01892,SELL00191,1,46.65,21.97
ORD0021847,1,PROD00346,SELL00156,1,61.02,26.9
ORD0021848,1,PROD01203,SELL00096,1,103.56,34.23
ORD0021848,2,PROD01758,SELL00322,1,125.74,40.45
ORD0021849,1,PROD01916,SELL00362,1,124.53,59.35
ORD0021850,1,PROD01500,SELL00336,1,75.38,29.5
ORD0021851,1,PROD01536,SELL00217,1,65.41,35.01
ORD0021852,1,PROD00660,SELL00335,1,42.94,25.25
ORD0021852,2,PROD01639,SELL00125,1,29.83,74.8
ORD0021852,3,PROD00896,SELL00046,1,28.64,10.39
ORD0021853,1,PROD01557,SELL00070,1,32.79,66.11
ORD0021854,1,PROD01881,SELL00043,1,92.38,52.39
ORD0021855,1,PROD00489,SELL00341,1,83.68,10.88
ORD0021856,1,PROD01696,SELL00091,1,79.23,33.96
ORD0021856,2,PROD00293,SELL00086,1,85.37,19.31
ORD0021857,1,PROD00879,SELL00194,1,15.52,50.36
ORD0021858,1,PROD01182,SELL00139,1,161.2,74.48
ORD0021858,2,PROD00403,SELL00038,1,28.22,18.68
ORD0021859,1,PROD00367,SELL00144,1,12.47,65.32
ORD0021860,1,PROD01880,SELL00263,1,109.64,54.61
ORD0021861,1,PROD00580,SELL00026,1,167.98,55.85
ORD0021862,1,PROD01156,SELL00124,1,125.7,48.84
ORD0021863,1,PROD00424,SELL00039,1,33.48,16.54
ORD0021864,1,PROD01338,SELL00156,1,112.61,56.44
ORD0021865,1,PROD01821,SELL00342,1,99.93,40.07
ORD0021865,2,PROD00173,SELL00132,1,315.63,60.68
ORD0021866,1,PROD00435,SELL00238,1,58.59,54.86
ORD0021867,1,PROD00736,SELL00256,1,58.65,34.08
ORD0021868,1,PROD00659,SELL00011,1,57.52,10.19
ORD0021869,1,PROD01393,SELL00164,1,312.52,30.5
ORD0021870,1,PROD01535,SELL00079,1,68.96,41.13
ORD0021870,2,PROD01140,SELL00206,1,167.71,9.82
ORD0021870,3,PROD00728,SELL00320,1,292.65,29.25
ORD0021870,4,PROD00375,SELL00121,1,43.58,6.06
ORD0021871,1,PROD00564,SELL00016,1,24.3,12.74
ORD0021872,1,PROD00862,SELL00060,1,46.97,48.84
ORD0021873,1,PROD00869,SELL00347,1,60.54,59.05
ORD0021874,1,PROD01696,SELL00098,1,81.69,39.41
ORD0021875,1,PROD00304,SELL00279,1,125.76,37.87
ORD0021875,2,PROD01359,SELL00263,1,77.76,52.73
ORD0021876,1,PROD01903,SELL00337,1,16.85,17.02
ORD0021877,1,PROD01532,SELL00120,1,26.99,37.08
ORD0021878,1,PROD01435,SELL00193,1,43.37,12.39
ORD0021879,1,PROD00151,SELL00048,1,127.04,36.62
ORD0021879,2,PROD00582,SELL00222,1,49.57,49.2
ORD0021879,3,PROD01169,SELL00035,1,136.95,20.85
ORD0021880,1,PROD01487,SELL00147,1,27.66,41.43
ORD0021881,1,PROD00790,SELL00091,1,232.98,56.85
ORD0021882,1,PROD01759,SELL00120,1,250.25,79.38
ORD0021882,2,PROD00054,SELL00330,1,75.42,7.4
ORD0021882,3,PROD01876,SELL00025,1,49.5,75.87
ORD0021883,1,PROD00122,SELL00035,1,49.52,31.56
ORD0021884,1,PROD01657,SELL00211,1,31.95,7.82
ORD0021885,1,PROD00335,SELL00287,1,147.2,60.93
ORD0021885,2,PROD00545,SELL00267,1,58.5,36.68
ORD0021886,1,PROD01822,SELL00211,1,146.33,78.71
ORD0021886,2,PROD01483,SELL00280,1,87.46,40.56
ORD0021886,3,PROD01337,SELL00180,1,65.18,27.55
ORD0021887,1,PROD00820,SELL00302,1,42.64,17.62
ORD0021887,2,PROD00593,SELL00305,1,29.65,31.42
ORD0021887,3,PROD01812,SELL00077,1,42.33,52.18
ORD0021888,1,PROD01011,SELL00264,1,171.63,37.9
ORD0021888,2,PROD01549,SELL00324,1,167.49,59.83
ORD0021889,1,PROD00751,SELL00393,1,510.21,45.77
ORD0021890,1,PROD01845,SELL00271,1,15.29,8.14
ORD0021891,1,PROD01788,SELL00189,1,36.63,58.98
ORD0021892,1,PROD01390,SELL00045,1,135.79,32.73
ORD0021892,2,PROD01341,SELL00355,1,91.16,24.57
ORD0021892,3,PROD00199,SELL00291,1,484.77,61.01
ORD0021893,1,PROD00353,SELL00326,1,52.65,16.75
ORD0021894,1,PROD00909,SELL00008,1,60.29,71.71
ORD0021894,2,PROD00353,SELL00177,1,64.29,17.51
ORD0021895,1,PROD00645,SELL00280,1,88.77,30.27
ORD0021895,2,PROD01910,SELL00339,1,94.64,41.17
ORD0021896,1,PROD00704,SELL00347,1,82.87,49.59
ORD0021896,2,PROD01848,SELL00139,1,39.46,47.46
ORD0021896,3,PROD01810,SELL00346,1,14.4,13.98
ORD0021897,1,PROD01054,SELL00163,1,117.47,58.71
ORD0021898,1,PROD01734,SELL00130,1,46.72,7.74
ORD0021898,2,PROD01323,SELL00009,1,290.22,34.95
ORD0021899,1,PROD00836,SELL00120,1,117.31,30.03
ORD0021899,2,PROD01004,SELL00189,1,25.52,37.61
ORD0021900,1,PROD00371,SELL00152,1,68.59,7.24
ORD0021901,1,PROD00860,SELL00125,1,28.19,53.25
ORD0021901,2,PROD00356,SELL00347,1,52.56,16.85
ORD0021901,3,PROD01497,SELL00285,1,127.48,29.68
ORD0021902,1,PROD01533,SELL00164,1,183.42,9.61
ORD0021902,2,PROD00246,SELL00330,1,17.48,63.47
ORD0021903,1,PROD00635,SELL00147,1,96.93,22.95
ORD0021903,2,PROD00273,SELL00331,1,22.51,22.71
ORD0021904,1,PROD01463,SELL00002,1,88.59,78.25
ORD0021905,1,PROD01324,SELL00013,1,107.34,33.44
ORD0021906,1,PROD00819,SELL00308,1,23.79,78.67
ORD0021907,1,PROD00645,SELL00392,1,77.99,29.36
ORD0021908,1,PROD01533,SELL00275,1,138.4,15.29
ORD0021909,1,PROD00458,SELL00326,1,321.69,27.81
ORD0021909,2,PROD01960,SELL00345,1,122.81,60.64
ORD0021910,1,PROD00343,SELL00055,1,49.53,33.64
ORD0021910,2,PROD01762,SELL00362,1,103.32,64.1
ORD0021911,1,PROD00539,SELL00145,1,41.65,79.84
ORD0021912,1,PROD00540,SELL00375,1,55.22,41.35
ORD0021912,2,PROD01270,SELL00357,1,46.38,72.32
ORD0021912,3,PROD00913,SELL00224,1,39.32,28.04
ORD0021913,1,PROD01448,SELL00396,1,113.86,9.6
ORD0021914,1,PROD01812,SELL00246,1,37.72,21.79
ORD0021915,1,PROD00903,SELL00020,1,96.15,44.64
ORD0021916,1,PROD01099,SELL00063,1,180.78,31.43
ORD0021917,1,PROD00930,SELL00190,1,256.23,70.41
ORD0021918,1,PROD00858,SELL00091,1,141.33,72.7
ORD0021919,1,PROD01223,SELL00243,1,32.68,71.96
ORD0021920,1,PROD01951,SELL00062,1,278.97,10.41
ORD0021921,1,PROD01080,SELL00046,1,114.97,16.13
ORD0021922,1,PROD01355,SELL00345,1,148.79,66.34
ORD0021923,1,PROD00159,SELL00190,1,156.63,33.52
ORD0021924,1,PROD00912,SELL00177,1,126.3,20.36
