order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
ORD0023694,CUST008183,2017-11-20 11:08:33,delivered,2017-11-24 11:08:33,2017-12-08 11:08:33
ORD0023695,CUST003489,2017-06-19 14:09:53,delivered,2017-07-06 14:09:53,2017-06-28 14:09:53
ORD0023696,CUST009466,2018-07-31 10:15:08,delivered,2018-08-11 10:15:08,2018-08-12 10:15:08
ORD0023697,CUST008360,2017-02-10 01:22:37,delivered,2017-02-13 01:22:37,2017-02-19 01:22:37
ORD0023698,CUST002498,2017-02-14 09:59:52,delivered,2017-02-18 09:59:52,2017-03-06 09:59:52
ORD0023699,CUST006466,2017-10-30 12:13:59,delivered,2017-11-20 12:13:59,2017-11-12 12:13:59
ORD0023700,CUST006021,2018-09-25 05:06:57,delivered,2018-10-01 05:06:57,2018-10-25 05:06:57
ORD0023701,CUST001082,2017-08-26 16:27:54,delivered,2017-08-30 16:27:54,2017-09-04 16:27:54
ORD0023702,CUST009854,2018-08-22 19:31:07,delivered,2018-09-10 19:31:07,2018-09-19 19:31:07
ORD0023703,CUST005400,2018-06-01 13:05:55,delivered,2018-06-03 13:05:55,2018-06-21 13:05:55
ORD0023704,CUST007288,2017-09-19 09:26:44,delivered,2017-10-11 09:26:44,2017-10-11 09:26:44
ORD0023705,CUST001551,2017-01-30 03:28:45,shipped,,2017-02-22 03:28:45
ORD0023706,CUST004772,2017-07-19 00:24:24,delivered,2017-08-08 00:24:24,2017-08-10 00:24:24
ORD0023707,CUST004983,2018-08-02 10:33:28,delivered,2018-08-25 10:33:28,2018-08-14 10:33:28
ORD0023708,CUST007668,2018-08-05 08:34:34,delivered,2018-08-08 08:34:34,2018-08-21 08:34:34
ORD0023709,CUST008662,2017-06-10 06:29:13,delivered,2017-06-23 06:29:13,2017-06-24 06:29:13
ORD0023710,CUST005928,2018-05-17 14:00:30,shipped,,2018-06-08 14:00:30
ORD0023711,CUST005972,2017-11-06 13:21:09,delivered,2017-11-08 13:21:09,2017-11-15 13:21:09
ORD0023712,CUST005951,2017-08-06 09:23:39,shipped,,2017-08-15 09:23:39
ORD0023713,CUST003628,2018-01-20 17:55:03,delivered,2018-01-27 17:55:03,2018-02-17 17:55:03
ORD0023714,CUST007701,2017-02-01 03:56:23,delivered,2017-02-17 03:56:23,2017-03-01 03:56:23
ORD0023715,CUST000625,2017-10-09 10:36:09,delivered,2017-10-30 10:36:09,2017-11-07 10:36:09
ORD0023716,CUST006680,2017-05-12 01:47:12,delivered,2017-05-24 01:47:12,2017-06-06 01:47:12
ORD0023717,CUST009480,2017-04-25 12:28:02,delivered,2017-05-10 12:28:02,2017-05-21 12:28:02
ORD0023718,CUST001058,2018-09-17 12:26:19,delivered,2018-09-21 12:26:19,2018-10-02 12:26:19
ORD0023719,CUST000775,2018-02-24 18:40:29,delivered,2018-03-15 18:40:29,2018-03-14 18:40:29
ORD0023720,CUST003563,2017-04-15 06:46:07,delivered,2017-05-03 06:46:07,2017-04-26 06:46:07
ORD0023721,CUST004577,2018-09-22 04:54:21,shipped,,2018-10-20 04:54:21
ORD0023722,CUST005814,2017-09-30 00:08:35,delivered,2017-10-04 00:08:35,2017-10-28 00:08:35
ORD0023723,CUST007268,2018-05-05 13:53:16,delivered,2018-05-12 13:53:16,2018-06-03 13:53:16
ORD0023724,CUST002219,2017-04-27 22:22:05,delivered,2017-05-21 22:22:05,2017-05-12 22:22:05
ORD0023725,CUST000980,2017-03-06 19:10:57,delivered,2017-03-29 19:10:57,2017-03-20 19:10:57
ORD0023726,CUST002502,2017-03-31 14:32:38,delivered,2017-04-04 14:32:38,2017-04-22 14:32:38
ORD0023727,CUST004680,2018-06-07 08:38:14,delivered,2018-06-25 08:38:14,2018-06-20 08:38:14
ORD0023728,CUST004602,2017-09-30 08:09:02,delivered,2017-10-14 08:09:02,2017-10-20 08:09:02
ORD0023729,CUST009311,2018-01-13 13:42:42,delivered,2018-02-01 13:42:42,2018-02-09 13:42:42
ORD0023730,CUST000097,2018-04-29 08:03:10,shipped,,2018-05-27 08:03:10
ORD0023731,CUST004169,2017-01-15 01:29:16,shipped,,2017-01-31 01:29:16
ORD0023732,CUST009178,2017-08-07 01:22:19,delivered,2017-08-10 01:22:19,2017-08-23 01:22:19
ORD0023733,CUST000427,2018-02-20 00:12:50,delivered,2018-03-11 00:12:50,2018-03-05 00:12:50
ORD0023734,CUST009233,2017-08-18 23:37:00,delivered,2017-08-28 23:37:00,2017-09-12 23:37:00
ORD0023735,CUST001303,2017-03-17 08:57:03,delivered,2017-04-08 08:57:03,2017-04-11 08:57:03
ORD0023736,CUST005528,2018-03-01 17:28:17,delivered,2018-03-19 17:28:17,2018-03-31 17:28:17
ORD0023737,CUST008270,2017-09-16 09:00:45,shipped,,2017-09-27 09:00:45
ORD0023738,CUST001609,2017-08-12 22:55:40,delivered,2017-08-30 22:55:40,2017-08-22 22:55:40
ORD0023739,CUST007862,2018-06-15 03:28:14,delivered,2018-07-03 03:28:14,2018-07-01 03:28:14
ORD0023740,CUST004625,2017-10-02 20:36:59,delivered,2017-10-15 20:36:59,2017-10-30 20:36:59
ORD0023741,CUST001711,2017-03-19 06:27:14,delivered,2017-04-03 06:27:14,2017-04-08 06:27:14
ORD0023742,CUST008477,2018-05-29 21:47:37,processing,,2018-06-23 21:47:37
ORD0023743,CUST007397,2018-09-13 05:48:29,delivered,2018-10-02 05:48:29,2018-09-29 05:48:29
ORD0023744,CUST001827,2018-06-20 01:02:28,delivered,2018-07-06 01:02:28,2018-07-15 01:02:28
ORD0023745,CUST004405,2017-11-24 15:24:38,delivered,2017-12-15 15:24:38,2017-12-19 15:24:38
ORD0023746,CUST006021,2018-01-09 11:27:35,delivered,2018-01-18 11:27:35,2018-01-22 11:27:35
ORD0023747,CUST006032,2018-09-18 12:34:57,delivered,2018-09-21 12:34:57,2018-09-27 12:34:57
ORD0023748,CUST006471,2018-07-29 06:27:02,shipped,,2018-08-14 06:27:02
ORD0023749,CUST007698,2017-01-24 07:30:51,delivered,2017-01-31 07:30:51,2017-02-11 07:30:51
ORD0023750,CUST007115,2018-07-11 11:15:39,delivered,2018-07-20 11:15:39,2018-07-20 11:15:39
ORD0023751,CUST007273,2017-07-25 06:12:49,delivered,2017-08-06 06:12:49,2017-08-20 06:12:49
ORD0023752,CUST003899,2017-06-12 22:38:32,delivered,2017-06-25 22:38:32,2017-07-01 22:38:32
ORD0023753,CUST007886,2017-12-15 08:17:53,delivered,2017-12-20 08:17:53,2018-01-02 08:17:53
ORD0023754,CUST000410,2017-11-07 04:02:34,delivered,2017-11-28 04:02:34,2017-11-30 04:02:34
ORD0023755,CUST009000,2018-03-12 04:57:09,delivered,2018-03-30 04:57:09,2018-04-05 04:57:09
ORD0023756,CUST005139,2018-09-25 12:15:10,delivered,2018-10-02 12:15:10,2018-10-20 12:15:10
ORD0023757,CUST001485,2017-02-16 23:38:22,delivered,2017-03-11 23:38:22,2017-03-03 23:38:22
ORD0023758,CUST005273,2018-01-19 20:44:19,delivered,2018-02-09 20:44:19,2018-02-07 20:44:19
ORD0023759,CUST008931,2017-05-26 00:10:26,delivered,2017-06-14 00:10:26,2017-06-19 00:10:26
ORD0023760,CUST005088,2018-04-17 10:21:23,delivered,2018-05-07 10:21:23,2018-04-26 10:21:23
ORD0023761,CUST000779,2018-07-12 07:32:52,delivered,2018-07-14 07:32:52,2018-08-07 07:32:52
ORD0023762,CUST007668,2018-07-21 05:32:57,delivered,2018-07-26 05:32:57,2018-08-15 05:32:57
ORD0023763,CUST008460,2018-06-20 17:52:52,delivered,2018-07-11 17:52:52,2018-06-30 17:52:52
ORD0023764,CUST009257,2018-04-22 15:46:09,delivered,2018-05-03 15:46:09,2018-05-04 15:46:09
ORD0023765,CUST005536,2017-12-04 19:11:38,delivered,2017-12-24 19:11:38,2017-12-30 19:11:38
ORD0023766,CUST001381,2017-02-05 00:35:36,delivered,2017-02-27 00:35:36,2017-03-06 00:35:36
ORD0023767,CUST005465,2018-03-27 04:52:19,processing,,2018-04-12 04:52:19
ORD0023768,CUST004180,2017-01-27 05:36:07,processing,,2017-02-10 05:36:07
ORD0023769,CUST008421,2018-04-09 17:55:23,delivered,2018-04-30 17:55:23,2018-05-06 17:55:23
ORD0023770,CUST000251,2017-10-30 09:18:54,delivered,2017-11-16 09:18:54,2017-11-27 09:18:54
ORD0023771,CUST002830,2018-06-07 15:16:50,delivered,2018-06-24 15:16:50,2018-06-21 15:16:50
ORD0023772,CUST002798,2017-03-30 04:58:41,delivered,2017-04-18 04:58:41,2017-04-25 04:58:41
ORD0023773,CUST006611,2017-03-29 12:21:02,delivered,2017-03-31 12:21:02,2017-04-11 12:21:02
ORD0023774,CUST001050,2017-07-21 11:00:10,delivered,2017-08-13 11:00:10,2017-08-18 11:00:10
ORD0023775,CUST009185,2017-11-14 09:39:02,delivered,2017-12-04 09:39:02,2017-11-30 09:39:02
ORD0023776,CUST009457,2017-12-29 02:35:18,delivered,2018-01-22 02:35:18,2018-01-10 02:35:18
ORD0023777,CUST002453,2018-09-22 01:22:31,processing,,2018-10-07 01:22:31
ORD0023778,CUST008036,2017-04-05 15:37:14,delivered,2017-04-11 15:37:14,2017-05-04 15:37:14
ORD0023779,CUST008759,2018-02-18 03:15:26,delivered,2018-02-24 03:15:26,2018-03-16 03:15:26
ORD0023780,CUST006340,2017-02-27 06:38:02,delivered,2017-03-13 06:38:02,2017-03-14 06:38:02
ORD0023781,CUST005863,2018-01-24 22:41:08,delivered,2018-01-28 22:41:08,2018-02-08 22:41:08
ORD0023782,CUST008193,2018-02-27 05:47:09,delivered,2018-03-12 05:47:09,2018-03-10 05:47:09
ORD0023783,CUST009404,2018-09-02 01:17:03,delivered,2018-09-22 01:17:03,2018-09-27 01:17:03
ORD0023784,CUST006279,2017-01-18 14:15:32,delivered,2017-01-20 14:15:32,2017-01-25 14:15:32
ORD0023785,CUST000086,2018-01-03 18:21:07,delivered,2018-01-09 18:21:07,2018-01-13 18:21:07
ORD0023786,CUST003679,2017-09-01 15:27:23,delivered,2017-09-11 15:27:23,2017-09-25 15:27:23
ORD0023787,CUST007328,2017-07-04 11:35:49,delivered,2017-07-11 11:35:49,2017-07-16 11:35:49
ORD0023788,CUST002172,2017-05-03 05:29:10,delivered,2017-05-27 05:29:10,2017-05-27 05:29:10
ORD0023789,CUST000061,2017-04-22 04:06:03,delivered,2017-05-10 04:06:03,2017-05-06 04:06:03
ORD0023790,CUST006577,2017-02-18 23:07:31,shipped,,2017-02-28 23:07:31
ORD0023791,CUST002889,2017-10-14 10:22:36,delivered,2017-10-17 10:22:36,2017-11-06 10:22:36
ORD0023792,CUST006463,2018-05-27 12:28:56,canceled,,2018-06-10 12:28:56
ORD0023793,CUST004519,2017-09-23 04:39:18,processing,,2017-10-13 04:39:18
ORD0023794,CUST000351,2018-08-12 12:30:47,shipped,,2018-08-22 12:30:47
ORD0023795,CUST001086,2018-06-04 16:44:10,delivered,2018-06-23 16:44:10,2018-07-04 16:44:10
ORD0023796,CUST000119,2017-06-21 07:12:41,delivered,2017-06-26 07:12:41,2017-07-21 07:12:41
ORD0023797,CUST003423,2017-01-12 10:41:25,delivered,2017-02-01 10:41:25,2017-02-03 10:41:25
ORD0023798,CUST007947,2018-07-30 22:45:54,delivered,2018-08-11 22:45:54,2018-08-23 22:45:54
ORD0023799,CUST000848,2017-11-15 07:30:29,delivered,2017-12-03 07:30:29,2017-12-02 07:30:29
ORD0023800,CUST004970,2017-03-12 02:17:11,delivered,2017-03-27 02:17:11,2017-03-19 02:17:11
ORD0023801,CUST006622,2017-04-01 17:42:03,processing,,2017-04-21 17:42:03
ORD0023802,CUST007076,2018-04-21 21:14:09,delivered,2018-05-02 21:14:09,2018-05-15 21:14:09
ORD0023803,CUST004044,2018-07-23 16:00:33,delivered,2018-08-05 16:00:33,2018-08-18 16:00:33
ORD0023804,CUST001071,2017-08-14 15:15:36,delivered,2017-08-28 15:15:36,2017-08-27 15:15:36
ORD0023805,CUST008186,2017-09-20 05:14:57,canceled,,2017-10-15 05:14:57
ORD0023806,CUST000793,2018-03-12 23:35:11,delivered,2018-03-16 23:35:11,2018-03-25 23:35:11
ORD0023807,CUST006140,2017-01-14 17:58:32,delivered,2017-01-20 17:58:32,2017-02-02 17:58:32
ORD0023808,CUST004186,2017-08-29 10:27:13,delivered,2017-09-16 10:27:13,2017-09-28 10:27:13
ORD0023809,CUST001497,2017-06-08 13:03:50,delivered,2017-06-21 13:03:50,2017-07-06 13:03:50
ORD0023810,CUST001284,2018-07-10 07:01:59,delivered,2018-07-23 07:01:59,2018-08-03 07:01:59
ORD0023811,CUST000507,2017-07-05 07:13:02,delivered,2017-07-16 07:13:02,2017-08-02 07:13:02
ORD0023812,CUST001954,2017-10-17 19:02:59,delivered,2017-10-21 19:02:59,2017-11-02 19:02:59
ORD0023813,CUST000240,2017-08-25 19:56:52,delivered,2017-09-19 19:56:52,2017-09-04 19:56:52
ORD0023814,CUST007959,2018-05-19 10:47:41,delivered,2018-06-06 10:47:41,2018-06-11 10:47:41
ORD0023815,CUST005349,2017-12-09 23:53:18,delivered,2017-12-27 23:53:18,2017-12-21 23:53:18
ORD0023816,CUST002205,2017-12-26 03:06:11,shipped,,2018-01-11 03:06:11
ORD0023817,CUST007207,2017-07-03 02:36:04,delivered,2017-07-06 02:36:04,2017-07-25 02:36:04
ORD0023818,CUST008649,2018-07-03 16:36:39,delivered,2018-07-12 16:36:39,2018-07-26 16:36:39
ORD0023819,CUST001732,2018-02-06 05:55:58,delivered,2018-02-14 05:55:58,2018-03-06 05:55:58
ORD0023820,CUST001201,2017-11-01 04:46:33,delivered,2017-11-20 04:46:33,2017-11-15 04:46:33
ORD0023821,CUST003252,2018-04-19 19:29:06,delivered,2018-05-03 19:29:06,2018-05-14 19:29:06
ORD0023822,CUST000174,2017-07-01 20:14:55,delivered,2017-07-24 20:14:55,2017-07-30 20:14:55
ORD0023823,CUST001318,2017-12-08 11:11:41,delivered,2017-12-31 11:11:41,2017-12-22 11:11:41
ORD0023824,CUST001920,2018-01-28 15:18:22,delivered,2018-02-07 15:18:22,2018-02-19 15:18:22
ORD0023825,CUST008130,2018-02-07 04:41:57,delivered,2018-02-19 04:41:57,2018-03-09 04:41:57
ORD0023826,CUST003251,2017-02-05 17:59:09,delivered,2017-02-28 17:59:09,2017-03-07 17:59:09
ORD0023827,CUST008934,2017-04-01 09:34:31,delivered,2017-04-13 09:34:31,2017-04-20 09:34:31
ORD0023828,CUST000840,2017-10-20 11:10:44,delivered,2017-11-04 11:10:44,2017-11-05 11:10:44
ORD0023829,CUST007291,2018-04-21 20:28:38,delivered,2018-04-24 20:28:38,2018-05-07 20:28:38
ORD0023830,CUST000083,2017-07-09 04:36:39,delivered,2017-07-29 04:36:39,2017-07-27 04:36:39
ORD0023831,CUST005221,2017-07-17 18:40:41,delivered,2017-08-11 18:40:41,2017-08-12 18:40:41
ORD0023832,CUST007545,2017-02-18 01:50:51,canceled,,2017-03-06 01:50:51
ORD0023833,CUST009645,2018-04-03 00:18:38,delivered,2018-04-23 00:18:38,2018-04-18 00:18:38
ORD0023834,CUST001556,2017-10-14 05:25:49,delivered,2017-11-04 05:25:49,2017-11-10 05:25:49
ORD0023835,CUST003759,2018-02-07 11:08:46,delivered,2018-02-25 11:08:46,2018-02-20 11:08:46
ORD0023836,CUST000770,2017-03-12 03:37:04,delivered,2017-04-01 03:37:04,2017-04-10 03:37:04
ORD0023837,CUST001668,2018-05-23 19:25:39,processing,,2018-06-08 19:25:39
ORD0023838,CUST000917,2017-10-14 11:07:39,delivered,2017-10-28 11:07:39,2017-10-30 11:07:39
ORD0023839,CUST002494,2018-04-20 12:29:59,delivered,2018-05-11 12:29:59,2018-05-19 12:29:59
ORD0023840,CUST005750,2018-06-19 05:09:01,delivered,2018-07-12 05:09:01,2018-06-28 05:09:01
ORD0023841,CUST005229,2017-08-24 15:43:30,delivered,2017-09-15 15:43:30,2017-09-13 15:43:30
ORD0023842,CUST001155,2018-06-25 04:30:36,delivered,2018-07-20 04:30:36,2018-07-25 04:30:36
ORD0023843,CUST000616,2017-08-28 16:23:22,delivered,2017-09-19 16:23:22,2017-09-22 16:23:22
ORD0023844,CUST008175,2017-04-11 10:11:05,delivered,2017-05-03 10:11:05,2017-05-09 10:11:05
ORD0023845,CUST000968,2017-01-13 07:13:11,processing,,2017-02-11 07:13:11
ORD0023846,CUST006874,2018-01-11 07:11:15,delivered,2018-01-24 07:11:15,2018-02-06 07:11:15
ORD0023847,CUST009465,2018-08-24 21:05:32,delivered,2018-09-09 21:05:32,2018-09-14 21:05:32
ORD0023848,CUST002474,2018-09-03 03:53:06,delivered,2018-09-13 03:53:06,2018-09-29 03:53:06
ORD0023849,CUST008097,2018-06-11 08:08:14,delivered,2018-06-17 08:08:14,2018-06-28 08:08:14
ORD0023850,CUST007234,2017-02-02 05:08:01,delivered,2017-02-09 05:08:01,2017-02-09 05:08:01
ORD0023851,CUST007969,2017-12-18 21:19:41,delivered,2017-12-25 21:19:41,2018-01-16 21:19:41
ORD0023852,CUST005882,2017-04-17 08:38:05,canceled,,2017-04-30 08:38:05
ORD0023853,CUST000237,2017-10-24 06:58:18,delivered,2017-11-11 06:58:18,2017-11-14 06:58:18
ORD0023854,CUST007492,2017-10-25 01:32:07,processing,,2017-11-24 01:32:07
ORD0023855,CUST006220,2018-07-09 15:37:01,delivered,2018-07-28 15:37:01,2018-07-21 15:37:01
ORD0023856,CUST003850,2017-04-12 01:37:58,shipped,,2017-04-26 01:37:58
ORD0023857,CUST002898,2018-02-02 19:33:24,delivered,2018-02-12 19:33:24,2018-02-17 19:33:24
ORD0023858,CUST007394,2017-03-03 09:52:55,delivered,2017-03-16 09:52:55,2017-03-14 09:52:55
ORD0023859,CUST006101,2018-02-15 17:11:55,delivered,2018-02-20 17:11:55,2018-03-05 17:11:55
ORD0023860,CUST000255,2017-09-12 13:25:56,delivered,2017-09-29 13:25:56,2017-09-25 13:25:56
ORD0023861,CUST005332,2018-03-09 14:12:35,delivered,2018-03-15 14:12:35,2018-03-17 14:12:35
ORD0023862,CUST000456,2018-05-28 03:46:06,delivered,2018-06-07 03:46:06,2018-06-18 03:46:06
ORD0023863,CUST005260,2017-02-28 22:47:11,delivered,2017-03-24 22:47:11,2017-03-09 22:47:11
ORD0023864,CUST001995,2017-09-11 10:05:51,delivered,2017-09-26 10:05:51,2017-10-07 10:05:51
ORD0023865,CUST005539,2018-04-11 19:14:31,delivered,2018-04-27 19:14:31,2018-04-22 19:14:31
ORD0023866,CUST006960,2017-02-17 13:15:19,delivered,2017-03-09 13:15:19,2017-03-02 13:15:19
ORD0023867,CUST001685,2017-10-26 12:35:52,delivered,2017-11-11 12:35:52,2017-11-17 12:35:52
ORD0023868,CUST001554,2017-01-19 04:06:17,shipped,,2017-01-26 04:06:17
ORD0023869,CUST009804,2018-09-16 11:35:34,delivered,2018-10-06 11:35:34,2018-10-13 11:35:34
ORD0023870,CUST006286,2017-06-05 05:00:18,delivered,2017-06-22 05:00:18,2017-06-23 05:00:18
ORD0023871,CUST007343,2018-08-08 15:07:02,delivered,2018-08-29 15:07:02,2018-08-21 15:07:02
ORD0023872,CUST001276,2017-12-23 09:43:44,processing,,2018-01-20 09:43:44
ORD0023873,CUST006960,2018-05-16 06:16:14,delivered,2018-05-29 06:16:14,2018-05-27 06:16:14
ORD0023874,CUST006858,2018-07-23 18:05:00,delivered,2018-07-30 18:05:00,2018-08-01 18:05:00
ORD0023875,CUST007828,2017-09-08 04:26:28,delivered,2017-09-10 04:26:28,2017-09-27 04:26:28
ORD0023876,CUST000857,2017-03-29 16:31:46,shipped,,2017-04-22 16:31:46
ORD0023877,CUST002641,2017-03-14 02:06:02,processing,,2017-03-22 02:06:02
ORD0023878,CUST008575,2017-05-08 00:06:13,delivered,2017-05-17 00:06:13,2017-05-25 00:06:13
ORD0023879,CUST000815,2017-02-03 23:47:05,delivered,2017-02-27 23:47:05,2017-02-24 23:47:05
ORD0023880,CUST000815,2018-08-08 23:57:59,delivered,2018-08-31 23:57:59,2018-08-31 23:57:59
ORD0023881,CUST005258,2017-06-27 20:51:16,delivered,2017-07-01 20:51:16,2017-07-13 20:51:16
ORD0023882,CUST004597,2017-04-16 22:33:12,delivered,2017-04-28 22:33:12,2017-05-09 22:33:12
ORD0023883,CUST007108,2017-06-29 06:59:02,delivered,2017-07-03 06:59:02,2017-07-26 06:59:02
ORD0023884,CUST001384,2018-09-16 02:04:10,delivered,2018-09-30 02:04:10,2018-09-26 02:04:10
ORD0023885,CUST007444,2017-04-04 20:32:17,shipped,,2017-04-16 20:32:17
ORD0023886,CUST003482,2018-01-23 23:41:23,delivered,2018-02-05 23:41:23,2018-02-10 23:41:23
ORD0023887,CUST009397,2017-03-24 22:27:51,delivered,2017-03-28 22:27:51,2017-04-02 22:27:51
ORD0023888,CUST007466,2017-08-11 20:35:31,delivered,2017-08-17 20:35:31,2017-09-04 20:35:31
ORD0023889,CUST003438,2018-09-24 05:05:20,delivered,2018-10-12 05:05:20,2018-10-18 05:05:20
ORD0023890,CUST008550,2017-11-16 22:05:58,shipped,,2017-11-27 22:05:58
ORD0023891,CUST006081,2018-07-14 23:07:54,delivered,2018-07-18 23:07:54,2018-07-26 23:07:54
ORD0023892,CUST002319,2017-02-18 10:49:22,delivered,2017-02-27 10:49:22,2017-03-20 10:49:22
ORD0023893,CUST003074,2018-08-26 12:39:58,canceled,,2018-09-24 12:39:58
ORD0023894,CUST007417,2018-01-15 18:08:44,delivered,2018-01-22 18:08:44,2018-02-08 18:08:44
ORD0023895,CUST002087,2017-04-14 10:16:40,delivered,2017-05-08 10:16:40,2017-05-10 10:16:40
ORD0023896,CUST002470,2018-06-22 00:30:16,delivered,2018-06-24 00:30:16,2018-07-05 00:30:16
ORD0023897,CUST006283,2017-02-14 23:02:38,delivered,2017-02-25 23:02:38,2017-02-21 23:02:38
ORD0023898,CUST002457,2017-03-06 13:54:34,delivered,2017-03-15 13:54:34,2017-03-24 13:54:34
ORD0023899,CUST008494,2017-02-17 16:05:02,delivered,2017-02-21 16:05:02,2017-03-01 16:05:02
ORD0023900,CUST008009,2018-02-21 00:32:52,delivered,2018-03-02 00:32:52,2018-03-17 00:32:52
ORD0023901,CUST003720,2017-12-10 01:46:11,delivered,2017-12-28 01:46:11,2017-12-21 01:46:11
ORD0023902,CUST003808,2017-08-06 04:07:45,delivered,2017-08-11 04:07:45,2017-08-27 04:07:45
ORD0023903,CUST009355,2017-05-16 02:42:09,canceled,,2017-05-28 02:42:09
ORD0023904,CUST000030,2018-07-15 20:52:53,delivered,2018-08-09 20:52:53,2018-08-03 20:52:53
ORD0023905,CUST001049,2017-06-27 09:56:46,delivered,2017-07-21 09:56:46,2017-07-18 09:56:46
ORD0023906,CUST008636,2017-06-24 13:49:59,shipped,,2017-07-07 13:49:59
ORD0023907,CUST003841,2017-02-23 06:24:29,delivered,2017-03-11 06:24:29,2017-03-09 06:24:29
ORD0023908,CUST000096,2018-04-04 20:00:53,delivered,2018-04-12 20:00:53,2018-04-16 20:00:53
ORD0023909,CUST001963,2017-12-16 20:24:31,delivered,2017-12-18 20:24:31,2018-01-14 20:24:31
ORD0023910,CUST000002,2018-04-01 06:46:29,delivered,2018-04-07 06:46:29,2018-04-25 06:46:29
ORD0023911,CUST003745,2018-01-24 18:35:03,shipped,,2018-02-13 18:35:03
ORD0023912,CUST009572,2018-09-15 01:05:11,delivered,2018-10-10 01:05:11,2018-10-08 01:05:11
ORD0023913,CUST002046,2017-06-24 02:41:59,delivered,2017-07-13 02:41:59,2017-07-24 02:41:59
ORD0023914,CUST000460,2018-07-20 19:34:27,delivered,2018-07-26 19:34:27,2018-08-13 19:34:27
ORD0023915,CUST000854,2017-02-28 03:31:54,delivered,2017-03-05 03:31:54,2017-03-09 03:31:54
ORD0023916,CUST003247,2018-08-30 08:33:56,delivered,2018-09-14 08:33:56,2018-09-18 08:33:56
ORD0023917,CUST000270,2018-05-28 17:26:47,delivered,2018-06-20 17:26:47,2018-06-13 17:26:47
ORD0023918,CUST003241,2017-01-12 20:10:54,delivered,2017-01-22 20:10:54,2017-02-01 20:10:54
ORD0023919,CUST007505,2018-06-10 11:25:15,delivered,2018-06-19 11:25:15,2018-06-27 11:25:15
ORD0023920,CUST007921,2018-07-25 04:25:46,delivered,2018-08-14 04:25:46,2018-08-21 04:25:46
ORD0023921,CUST000453,2018-04-19 23:02:42,delivered,2018-04-28 23:02:42,2018-05-07 23:02:42
ORD0023922,CUST000476,2018-04-06 01:53:11,delivered,2018-04-16 01:53:11,2018-05-02 01:53:11
ORD0023923,CUST006607,2018-04-30 07:04:15,delivered,2018-05-22 07:04:15,2018-05-18 07:04:15
ORD0023924,CUST009364,2018-08-17 16:45:24,delivered,2018-08-23 16:45:24,2018-09-08 16:45:24
ORD0023925,CUST002985,2018-09-15 22:45:37,delivered,2018-10-04 22:45:37,2018-09-27 22:45:37
ORD0023926,CUST008467,2017-07-29 21:42:55,delivered,2017-08-12 21:42:55,2017-08-28 21:42:55
ORD0023927,CUST005045,2018-08-22 17:55:32,delivered,2018-08-27 17:55:32,2018-09-18 17:55:32
ORD0023928,CUST009713,2018-08-09 05:16:58,delivered,2018-08-30 05:16:58,2018-08-21 05:16:58
ORD0023929,CUST003898,2017-11-25 04:21:48,delivered,2017-12-09 04:21:48,2017-12-21 04:21:48
ORD0023930,CUST003817,2018-05-15 02:15:54,delivered,2018-05-20 02:15:54,2018-05-26 02:15:54
ORD0023931,CUST007160,2017-04-16 20:34:21,delivered,2017-05-03 20:34:21,2017-05-06 20:34:21
ORD0023932,CUST002576,2018-01-10 07:22:55,delivered,2018-01-17 07:22:55,2018-02-07 07:22:55
ORD0023933,CUST008687,2017-08-30 00:39:40,delivered,2017-09-13 00:39:40,2017-09-09 00:39:40
ORD0023934,CUST005427,2017-11-04 07:53:54,delivered,2017-11-28 07:53:54,2017-11-27 07:53:54
ORD0023935,CUST001653,2017-06-17 22:48:34,delivered,2017-06-22 22:48:34,2017-07-16 22:48:34
ORD0023936,CUST001936,2017-10-21 18:32:22,shipped,,2017-11-11 18:32:22
ORD0023937,CUST005176,2018-03-20 12:43:09,delivered,2018-04-09 12:43:09,2018-03-30 12:43:09
ORD0023938,CUST006166,2017-11-09 06:22:56,canceled,,2017-12-02 06:22:56
ORD0023939,CUST005031,2017-09-07 11:59:44,delivered,2017-09-18 11:59:44,2017-10-07 11:59:44
ORD0023940,CUST009321,2018-04-30 10:51:06,delivered,2018-05-03 10:51:06,2018-05-29 10:51:06
ORD0023941,CUST003630,2018-09-17 03:28:20,delivered,2018-09-29 03:28:20,2018-09-27 03:28:20
ORD0023942,CUST003666,2018-03-23 13:55:00,delivered,2018-04-12 13:55:00,2018-04-05 13:55:00
ORD0023943,CUST007247,2017-03-02 22:41:18,delivered,2017-03-15 22:41:18,2017-03-28 22:41:18
ORD0023944,CUST007703,2017-03-29 21:27:29,delivered,2017-03-31 21:27:29,2017-04-06 21:27:29
ORD0023945,CUST000968,2017-03-03 22:13:33,processing,,2017-03-13 22:13:33
ORD0023946,CUST008667,2018-08-21 17:21:50,delivered,2018-09-05 17:21:50,2018-09-02 17:21:50
ORD0023947,CUST005572,2018-07-10 10:11:48,delivered,2018-07-25 10:11:48,2018-07-19 10:11:48
ORD0023948,CUST009823,2017-06-17 10:11:35,delivered,2017-07-09 10:11:35,2017-07-11 10:11:35
ORD0023949,CUST008833,2018-03-15 02:44:33,shipped,,2018-04-01 02:44:33
ORD0023950,CUST008625,2017-03-10 11:12:07,processing,,2017-04-02 11:12:07
