order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0022932,1,credit_card,1,94.14
ORD0022933,1,credit_card,2,106.74
ORD0022934,1,voucher,1,270.48
ORD0022935,1,voucher,1,56.79
ORD0022936,1,boleto,1,217.89
ORD0022937,1,debit_card,4,92.36
ORD0022938,1,debit_card,7,185.82
ORD0022939,1,voucher,2,132.03
ORD0022940,1,debit_card,1,323.94
ORD0022941,1,credit_card,3,308.19
ORD0022942,1,boleto,8,92.82
ORD0022943,1,credit_card,6,47.15
ORD0022944,1,debit_card,4,305.27
ORD0022945,1,voucher,8,671.84
ORD0022946,1,boleto,7,209.83
ORD0022947,1,voucher,7,155.52
ORD0022948,1,voucher,4,71.43
ORD0022949,1,credit_card,6,193.8
ORD0022950,1,voucher,12,196.55
ORD0022951,1,boleto,1,80.11
ORD0022952,1,credit_card,11,463.56
ORD0022953,1,debit_card,10,446.6
ORD0022954,1,voucher,1,244.32
ORD0022955,1,credit_card,12,721.54
ORD0022956,1,credit_card,1,397.13
ORD0022957,1,voucher,11,76.14
ORD0022958,1,voucher,10,1087.82
ORD0022959,1,voucher,5,123.79
ORD0022960,1,boleto,2,147.88
ORD0022961,1,debit_card,1,54.13
ORD0022962,1,credit_card,10,191.34
ORD0022963,1,credit_card,8,190.03
ORD0022964,1,voucher,11,116.79
ORD0022965,1,voucher,1,53.9
ORD0022966,1,debit_card,2,281.4
ORD0022967,1,debit_card,6,498.53
ORD0022968,1,debit_card,9,92.51
ORD0022969,1,voucher,4,150.34
ORD0022970,1,voucher,10,189.93
ORD0022971,1,voucher,2,221.82
ORD0022972,1,voucher,1,178.22
ORD0022973,1,voucher,3,67.06
ORD0022974,1,credit_card,4,76.66
ORD0022975,1,voucher,8,109.19
ORD0022976,1,credit_card,5,161.57
ORD0022977,1,boleto,4,79.86
ORD0022978,1,debit_card,6,31.56
ORD0022979,1,voucher,10,93.91
ORD0022980,1,credit_card,8,357.97
ORD0022981,1,debit_card,6,771.95
ORD0022982,1,debit_card,1,616.97
ORD0022983,1,debit_card,1,123.89
ORD0022984,1,credit_card,4,393.07
ORD0022985,1,boleto,3,111.58
ORD0022986,1,debit_card,4,207.82
ORD0022987,1,debit_card,7,124.91
ORD0022988,1,debit_card,3,769.28
ORD0022989,1,credit_card,2,220.79
ORD0022990,1,credit_card,2,181.92
ORD0022991,1,debit_card,11,89.4
ORD0022992,1,credit_card,2,149.18
ORD0022993,1,boleto,12,261.89
ORD0022994,1,debit_card,4,190.2
ORD0022995,1,boleto,9,155.13
ORD0022996,1,debit_card,10,99.84
ORD0022997,1,voucher,2,287.48
ORD0022998,1,debit_card,3,89.72
ORD0022999,1,debit_card,6,210.87
ORD0023000,1,credit_card,9,93.95
ORD0023001,1,credit_card,7,267.07
ORD0023002,1,voucher,6,104.58
ORD0023003,1,debit_card,5,367.28
ORD0023004,1,boleto,8,224.94
ORD0023005,1,boleto,5,196.39
ORD0023006,1,debit_card,10,301.23
ORD0023007,1,voucher,10,278.25
ORD0023008,1,boleto,8,100.04
ORD0023009,1,boleto,3,468.22
ORD0023010,1,voucher,1,293.62
ORD0023011,1,boleto,10,151.53
ORD0023012,1,debit_card,8,110.8
ORD0023013,1,debit_card,7,272.58
ORD0023014,1,credit_card,8,142.15
ORD0023015,1,voucher,4,345.7
ORD0023016,1,voucher,5,34.87
ORD0023017,1,debit_card,7,150.1
ORD0023018,1,boleto,9,66.28
ORD0023019,1,boleto,8,118.84
ORD0023020,1,voucher,12,194.88
ORD0023021,1,boleto,6,255.02
ORD0023022,1,debit_card,2,89.24
ORD0023023,1,debit_card,9,122.21
ORD0023024,1,boleto,4,351.04
ORD0023025,1,credit_card,1,101.13
ORD0023026,1,voucher,9,160.28
ORD0023027,1,boleto,10,121.37
ORD0023028,1,credit_card,9,174.21
ORD0023029,1,debit_card,9,233.96
ORD0023030,1,voucher,3,213.66
ORD0023031,1,boleto,4,113.27
ORD0023032,1,credit_card,12,112.2
ORD0023033,1,debit_card,8,95.04
ORD0023034,1,debit_card,1,153.31
ORD0023035,1,credit_card,11,64.21
ORD0023036,1,boleto,12,125.7
ORD0023037,1,boleto,12,97.83
ORD0023038,1,boleto,4,151.51
ORD0023039,1,voucher,8,442.89
ORD0023040,1,boleto,6,106.53
ORD0023041,1,credit_card,6,208.74
ORD0023042,1,boleto,1,132.42
ORD0023043,1,voucher,1,310.27
ORD0023044,1,boleto,12,60.65
ORD0023045,1,voucher,10,110.59
ORD0023046,1,boleto,3,132.87
ORD0023047,1,boleto,5,100.15
ORD0023048,1,debit_card,12,104.4
ORD0023049,1,boleto,11,43.88
ORD0023050,1,debit_card,4,92.16
ORD0023051,1,credit_card,10,72.25
ORD0023052,1,credit_card,4,90.34
ORD0023053,1,voucher,2,109.17
ORD0023054,1,credit_card,3,237.56
ORD0023055,1,debit_card,1,204.84
ORD0023056,1,credit_card,5,108.85
ORD0023057,1,credit_card,3,742.31
ORD0023058,1,debit_card,12,168.88
ORD0023059,1,boleto,11,250.29
ORD0023060,1,boleto,9,151.29
ORD0023061,1,debit_card,3,96.73
ORD0023062,1,boleto,9,275.82
ORD0023063,1,credit_card,12,161.42
ORD0023064,1,voucher,9,264.08
ORD0023065,1,debit_card,1,50.16
ORD0023066,1,debit_card,8,199.67
ORD0023067,1,debit_card,5,194.22
ORD0023068,1,debit_card,11,80.06
ORD0023069,1,debit_card,12,185.2
ORD0023070,1,debit_card,6,263.88
ORD0023071,1,boleto,5,234.65
ORD0023072,1,credit_card,6,54.78
ORD0023073,1,credit_card,11,265.25
ORD0023074,1,boleto,12,77.25
ORD0023075,1,boleto,2,239.68
ORD0023076,1,boleto,2,111.8
ORD0023077,1,debit_card,8,190.62
ORD0023078,1,debit_card,7,648.63
ORD0023079,1,boleto,3,116.75
ORD0023080,1,credit_card,6,301.8
ORD0023081,1,credit_card,6,85.6
ORD0023082,1,boleto,8,178.9
ORD0023083,1,credit_card,9,446.34
ORD0023084,1,debit_card,10,118.32
ORD0023085,1,voucher,11,189.81
ORD0023086,1,credit_card,1,153.05
ORD0023087,1,boleto,2,330.54
ORD0023088,1,boleto,9,110.3
ORD0023089,1,boleto,1,106.24
ORD0023090,1,boleto,3,296.73
ORD0023091,1,debit_card,11,279.23
ORD0023092,1,credit_card,11,234.04
ORD0023093,1,voucher,11,179.23
ORD0023094,1,voucher,12,106.84
ORD0023095,1,boleto,6,334.8
ORD0023096,1,boleto,3,261.46
ORD0023097,1,boleto,12,215.16
ORD0023098,1,debit_card,8,53.87
ORD0023099,1,voucher,4,352.86
ORD0023100,1,voucher,11,105.53
ORD0023101,1,voucher,4,736.67
ORD0023102,1,voucher,3,249.5
ORD0023103,1,debit_card,4,262.94
ORD0023104,1,debit_card,7,157.56
ORD0023105,1,boleto,6,74.11
ORD0023106,1,credit_card,10,268.61
ORD0023107,1,voucher,10,82.8
ORD0023108,1,credit_card,4,662.2
ORD0023109,1,credit_card,6,372.12
ORD0023110,1,debit_card,3,168.67
ORD0023111,1,credit_card,5,394.79
ORD0023112,1,debit_card,6,228.62
ORD0023113,1,credit_card,5,195.35
ORD0023114,1,boleto,9,184.95
ORD0023115,1,debit_card,8,119.23
ORD0023116,1,boleto,10,341.03
ORD0023117,1,credit_card,9,41.65
ORD0023118,1,credit_card,8,198.96
ORD0023119,1,debit_card,3,169.35
ORD0023120,1,boleto,10,318.37
ORD0023121,1,credit_card,1,137.34
ORD0023122,1,boleto,7,124.01
ORD0023123,1,voucher,1,405.88
ORD0023124,1,voucher,10,692.75
ORD0023125,1,voucher,3,240.96
ORD0023126,1,debit_card,5,34.17
ORD0023127,1,debit_card,10,357.97
ORD0023128,1,credit_card,1,338.53
ORD0023129,1,credit_card,6,123.16
ORD0023130,1,debit_card,1,477.08
ORD0023131,1,boleto,12,170.6
ORD0023132,1,boleto,12,60.29
ORD0023133,1,voucher,10,228.17
ORD0023134,1,voucher,11,358.98
ORD0023135,1,credit_card,4,418.07
ORD0023136,1,boleto,10,109.91
ORD0023137,1,voucher,8,746.1
ORD0023138,1,debit_card,2,858.02
ORD0023139,1,credit_card,9,431.28
ORD0023140,1,debit_card,2,186.22
ORD0023141,1,boleto,2,130.27
ORD0023142,1,debit_card,2,220.54
ORD0023143,1,debit_card,6,322.29
ORD0023144,1,credit_card,11,93.42
ORD0023145,1,boleto,10,311.69
ORD0023146,1,credit_card,2,262.3
ORD0023147,1,debit_card,1,257.08
ORD0023148,1,debit_card,9,213.7
ORD0023149,1,debit_card,1,112.09
ORD0023150,1,boleto,6,644.84
ORD0023151,1,credit_card,8,129.76
ORD0023152,1,boleto,10,196.92
ORD0023153,1,voucher,11,81.71
ORD0023154,1,boleto,11,68.79
ORD0023155,1,voucher,9,128.26
ORD0023156,1,credit_card,9,204.09
ORD0023157,1,credit_card,3,131.37
ORD0023158,1,credit_card,9,663.27
ORD0023159,1,voucher,7,281.01
ORD0023160,1,boleto,2,107.53
ORD0023161,1,voucher,5,307.73
ORD0023162,1,debit_card,6,167.72
ORD0023163,1,voucher,10,305.24
ORD0023164,1,boleto,6,80.29
ORD0023165,1,boleto,6,341.67
ORD0023166,1,credit_card,4,107.89
ORD0023167,1,debit_card,5,505.98
ORD0023168,1,credit_card,2,104.69
ORD0023169,1,boleto,2,137.78
ORD0023170,1,credit_card,2,225.09
ORD0023171,1,voucher,5,320.65
ORD0023172,1,voucher,7,272.0
ORD0023173,1,credit_card,6,72.7
ORD0023174,1,debit_card,2,174.05
ORD0023175,1,debit_card,6,301.88
ORD0023176,1,voucher,7,117.01
ORD0023177,1,debit_card,12,130.98
ORD0023178,1,voucher,1,73.85
ORD0023179,1,credit_card,3,289.1
ORD0023180,1,credit_card,2,563.02
ORD0023181,1,voucher,1,428.3
ORD0023182,1,voucher,9,485.36
ORD0023183,1,voucher,8,203.08
ORD0023184,1,boleto,2,199.31
ORD0023185,1,boleto,10,46.21
ORD0023186,1,debit_card,7,207.83
ORD0023187,1,debit_card,7,536.96
ORD0023188,1,debit_card,2,185.36
ORD0023189,1,debit_card,2,36.03
ORD0023190,1,debit_card,5,158.37
ORD0023191,1,debit_card,4,171.21
ORD0023192,1,credit_card,1,192.02
ORD0023193,1,voucher,3,214.42
ORD0023194,1,voucher,8,333.19
ORD0023195,1,debit_card,6,74.25
ORD0023196,1,credit_card,1,241.69
ORD0023197,1,voucher,6,189.88
ORD0023198,1,boleto,1,381.43
ORD0023199,1,credit_card,2,229.63
ORD0023200,1,debit_card,3,559.99
ORD0023201,1,boleto,2,660.59
ORD0023202,1,boleto,9,483.14
ORD0023203,1,voucher,5,603.41
ORD0023204,1,debit_card,2,192.77
ORD0023205,1,debit_card,1,129.68
ORD0023206,1,voucher,1,148.8
ORD0023207,1,credit_card,5,114.85
ORD0023208,1,boleto,10,82.24
ORD0023209,1,voucher,7,80.3
ORD0023210,1,debit_card,1,222.84
ORD0023211,1,voucher,10,232.39
ORD0023212,1,voucher,5,170.13
ORD0023213,1,voucher,2,247.41
ORD0023214,1,credit_card,10,473.32
ORD0023215,1,credit_card,10,416.64
ORD0023216,1,voucher,2,186.33
ORD0023217,1,boleto,10,57.37
ORD0023218,1,boleto,2,235.47
ORD0023219,1,debit_card,4,210.02
ORD0023220,1,boleto,6,123.15
ORD0023221,1,boleto,1,147.4
ORD0023222,1,boleto,7,385.06
ORD0023223,1,debit_card,11,79.39
ORD0023224,1,credit_card,5,511.97
ORD0023225,1,debit_card,4,145.55
ORD0023226,1,voucher,10,65.98
ORD0023227,1,voucher,9,122.86
ORD0023228,1,debit_card,8,112.08
ORD0023229,1,debit_card,8,278.64
ORD0023230,1,boleto,11,75.61
ORD0023231,1,voucher,5,374.01
ORD0023232,1,boleto,2,100.87
ORD0023233,1,boleto,3,241.34
ORD0023234,1,debit_card,11,127.99
ORD0023235,1,boleto,10,52.94
ORD0023236,1,voucher,3,78.11
ORD0023237,1,credit_card,9,256.81
ORD0023238,1,debit_card,6,110.46
ORD0023239,1,voucher,8,146.0
ORD0023240,1,credit_card,4,306.98
ORD0023241,1,credit_card,8,457.0
ORD0023242,1,debit_card,9,307.72
ORD0023243,1,voucher,4,461.46
ORD0023244,1,boleto,12,51.13
ORD0023245,1,debit_card,10,1123.86
ORD0023246,1,boleto,5,173.1
ORD0023247,1,boleto,1,74.93
ORD0023248,1,boleto,4,218.73
ORD0023249,1,boleto,9,174.59
ORD0023250,1,credit_card,11,70.8
ORD0023251,1,debit_card,7,278.66
ORD0023252,1,boleto,10,188.4
ORD0023253,1,voucher,9,411.94
ORD0023254,1,credit_card,4,108.51
ORD0023255,1,voucher,9,158.55
ORD0023256,1,debit_card,3,592.18
ORD0023257,1,boleto,10,181.94
ORD0023258,1,voucher,7,323.79
ORD0023259,1,credit_card,5,52.0
ORD0023260,1,boleto,6,791.53
ORD0023261,1,boleto,4,167.21
ORD0023262,1,debit_card,7,127.03
ORD0023263,1,credit_card,10,341.79
ORD0023264,1,voucher,6,497.78
ORD0023265,1,debit_card,5,223.63
ORD0023266,1,boleto,8,447.2
ORD0023267,1,debit_card,5,91.92
ORD0023268,1,credit_card,9,294.53
ORD0023269,1,credit_card,7,93.71
ORD0023270,1,voucher,7,381.46
ORD0023271,1,boleto,8,302.16
ORD0023272,1,debit_card,1,58.16
ORD0023273,1,boleto,9,514.79
ORD0023274,1,credit_card,9,242.27
ORD0023275,1,voucher,11,190.89
ORD0023276,1,boleto,1,308.93
ORD0023277,1,voucher,11,50.79
ORD0023278,1,boleto,2,51.0
ORD0023279,1,credit_card,8,35.43
ORD0023280,1,credit_card,4,175.46
ORD0023281,1,voucher,4,593.02
ORD0023282,1,debit_card,6,527.52
ORD0023283,1,debit_card,3,204.59
ORD0023284,1,voucher,9,138.42
ORD0023285,1,boleto,2,123.17
ORD0023286,1,credit_card,1,469.42
ORD0023287,1,credit_card,6,214.98
ORD0023288,1,debit_card,2,149.59
ORD0023289,1,debit_card,10,114.03
ORD0023290,1,debit_card,11,51.36
ORD0023291,1,voucher,9,521.77
ORD0023292,1,credit_card,8,81.34
ORD0023293,1,credit_card,9,918.93
ORD0023294,1,boleto,2,151.94
ORD0023295,1,debit_card,6,79.72
ORD0023296,1,voucher,1,258.26
ORD0023297,1,credit_card,11,551.06
ORD0023298,1,voucher,2,55.76
ORD0023299,1,boleto,9,39.49
ORD0023300,1,credit_card,2,92.02
ORD0023301,1,debit_card,5,107.74
ORD0023302,1,debit_card,2,160.56
ORD0023303,1,credit_card,6,315.24
ORD0023304,1,credit_card,12,252.45
ORD0023305,1,boleto,9,244.83
ORD0023306,1,voucher,8,115.47
ORD0023307,1,boleto,10,327.86
ORD0023308,1,debit_card,4,50.48
ORD0023309,1,credit_card,10,248.31
ORD0023310,1,voucher,10,439.14
ORD0023311,1,credit_card,9,204.8
ORD0023312,1,boleto,2,240.69
ORD0023313,1,debit_card,4,398.83
ORD0023314,1,debit_card,7,484.94
ORD0023315,1,boleto,2,121.18
ORD0023316,1,credit_card,9,374.04
ORD0023317,1,debit_card,4,207.59
ORD0023318,1,boleto,9,437.13
ORD0023319,1,debit_card,5,228.63
ORD0023320,1,boleto,11,212.51
ORD0023321,1,debit_card,8,329.94
ORD0023322,1,credit_card,7,87.28
ORD0023323,1,debit_card,7,155.5
ORD0023324,1,boleto,6,41.79
ORD0023325,1,boleto,8,183.15
ORD0023326,1,debit_card,12,295.93
ORD0023327,1,boleto,8,66.82
ORD0023328,1,credit_card,8,529.44
ORD0023329,1,boleto,1,300.12
ORD0023330,1,boleto,11,237.82
ORD0023331,1,boleto,8,85.78
ORD0023332,1,debit_card,4,112.02
ORD0023333,1,voucher,2,135.02
ORD0023334,1,debit_card,5,125.36
ORD0023335,1,debit_card,1,201.61
ORD0023336,1,boleto,10,127.45
ORD0023337,1,voucher,9,293.11
ORD0023338,1,boleto,1,100.59
ORD0023339,1,boleto,1,325.64
ORD0023340,1,credit_card,11,217.28
ORD0023341,1,debit_card,3,232.78
ORD0023342,1,debit_card,10,615.05
ORD0023343,1,credit_card,7,189.42
ORD0023344,1,debit_card,11,145.77
ORD0023345,1,credit_card,7,117.23
ORD0023346,1,credit_card,7,196.25
ORD0023347,1,boleto,10,90.82
ORD0023348,1,credit_card,12,300.7
ORD0023349,1,boleto,1,216.16
ORD0023350,1,boleto,11,112.37
ORD0023351,1,voucher,11,369.58
ORD0023352,1,boleto,12,65.06
ORD0023353,1,debit_card,8,108.14
ORD0023354,1,credit_card,9,322.24
ORD0023355,1,debit_card,10,329.14
ORD0023356,1,voucher,5,84.05
ORD0023357,1,credit_card,1,510.3
ORD0023358,1,boleto,7,578.82
ORD0023359,1,voucher,12,123.72
ORD0023360,1,voucher,6,324.47
ORD0023361,1,debit_card,1,388.7
ORD0023362,1,debit_card,3,150.54
ORD0023363,1,credit_card,10,318.9
ORD0023364,1,debit_card,10,250.33
ORD0023365,1,credit_card,5,267.49
ORD0023366,1,credit_card,2,186.3
ORD0023367,1,debit_card,2,188.56
ORD0023368,1,voucher,9,130.82
ORD0023369,1,boleto,4,218.55
ORD0023370,1,debit_card,1,370.51
ORD0023371,1,credit_card,8,318.01
ORD0023372,1,boleto,4,132.55
ORD0023373,1,boleto,1,171.73
ORD0023374,1,debit_card,6,491.4
ORD0023375,1,voucher,8,495.35
ORD0023376,1,credit_card,5,369.97
ORD0023377,1,voucher,9,370.94
ORD0023378,1,boleto,7,224.44
ORD0023379,1,boleto,3,403.43
ORD0023380,1,voucher,6,490.15
ORD0023381,1,voucher,12,333.89
ORD0023382,1,voucher,7,98.26
ORD0023383,1,voucher,1,210.24
ORD0023384,1,credit_card,7,433.09
ORD0023385,1,boleto,7,208.38
ORD0023386,1,voucher,6,275.25
ORD0023387,1,credit_card,4,402.57
ORD0023388,1,debit_card,10,111.84
ORD0023389,1,boleto,11,166.36
ORD0023390,1,boleto,3,248.83
ORD0023391,1,credit_card,4,96.88
ORD0023392,1,boleto,5,88.65
ORD0023393,1,debit_card,8,84.42
ORD0023394,1,credit_card,10,203.63
ORD0023395,1,debit_card,8,139.38
ORD0023396,1,boleto,3,511.07
ORD0023397,1,voucher,9,113.72
ORD0023398,1,credit_card,5,113.9
ORD0023399,1,boleto,9,460.84
ORD0023400,1,credit_card,11,133.59
ORD0023401,1,credit_card,12,187.21
ORD0023402,1,voucher,12,464.71
ORD0023403,1,credit_card,5,306.59
ORD0023404,1,voucher,7,273.84
ORD0023405,1,boleto,3,330.28
ORD0023406,1,voucher,4,129.6
ORD0023407,1,credit_card,12,111.36
ORD0023408,1,debit_card,9,128.28
ORD0023409,1,debit_card,10,129.76
ORD0023410,1,credit_card,7,109.89
ORD0023411,1,voucher,9,139.76
ORD0023412,1,voucher,4,288.83
ORD0023413,1,debit_card,9,436.11
ORD0023414,1,credit_card,3,86.9
ORD0023415,1,boleto,7,177.42
ORD0023416,1,voucher,5,104.99
ORD0023417,1,debit_card,5,266.37
ORD0023418,1,boleto,4,243.91
ORD0023419,1,debit_card,3,210.37
ORD0023420,1,boleto,3,162.42
ORD0023421,1,credit_card,7,152.39
ORD0023422,1,voucher,8,572.86
ORD0023423,1,credit_card,11,401.32
ORD0023424,1,boleto,2,138.61
ORD0023425,1,debit_card,12,231.04
ORD0023426,1,voucher,7,593.91
ORD0023427,1,debit_card,5,151.34
ORD0023428,1,credit_card,12,95.04
ORD0023429,1,boleto,8,116.84
ORD0023430,1,voucher,6,146.88
ORD0023431,1,boleto,11,128.38
ORD0023432,1,debit_card,8,409.13
ORD0023433,1,debit_card,12,587.44
ORD0023434,1,boleto,8,52.41
ORD0023435,1,voucher,3,244.49
ORD0023436,1,voucher,5,213.79
ORD0023437,1,boleto,12,58.41
ORD0023438,1,credit_card,3,173.48
ORD0023439,1,voucher,3,469.62
ORD0023440,1,debit_card,12,213.21
ORD0023441,1,debit_card,10,90.43
ORD0023442,1,boleto,12,26.02
ORD0023443,1,debit_card,6,411.56
ORD0023444,1,credit_card,9,76.49
ORD0023445,1,debit_card,9,307.38
ORD0023446,1,boleto,4,168.78
ORD0023447,1,debit_card,9,136.06
ORD0023448,1,debit_card,8,78.16
ORD0023449,1,debit_card,11,171.02
ORD0023450,1,debit_card,10,540.54
ORD0023451,1,voucher,6,318.19
ORD0023452,1,boleto,12,189.01
ORD0023453,1,boleto,6,106.85
ORD0023454,1,boleto,3,192.3
ORD0023455,1,credit_card,3,88.55
ORD0023456,1,voucher,3,103.09
ORD0023457,1,boleto,6,189.87
ORD0023458,1,credit_card,11,316.01
ORD0023459,1,boleto,11,87.02
ORD0023460,1,voucher,3,331.67
ORD0023461,1,voucher,6,63.33
ORD0023462,1,debit_card,9,82.72
ORD0023463,1,credit_card,5,298.53
ORD0023464,1,debit_card,7,121.47
ORD0023465,1,debit_card,2,143.49
ORD0023466,1,boleto,5,66.65
ORD0023467,1,voucher,1,195.48
ORD0023468,1,voucher,2,181.58
ORD0023469,1,boleto,2,291.15
ORD0023470,1,credit_card,5,449.69
ORD0023471,1,debit_card,6,61.86
ORD0023472,1,boleto,3,90.75
ORD0023473,1,voucher,9,690.67
ORD0023474,1,credit_card,1,127.23
ORD0023475,1,debit_card,11,69.58
ORD0023476,1,boleto,1,87.49
ORD0023477,1,credit_card,7,229.0
ORD0023478,1,boleto,11,262.36
ORD0023479,1,voucher,6,312.78
ORD0023480,1,boleto,9,161.9
ORD0023481,1,credit_card,2,501.41
ORD0023482,1,credit_card,6,652.28
ORD0023483,1,boleto,5,100.39
ORD0023484,1,boleto,7,541.57
ORD0023485,1,voucher,6,578.92
ORD0023486,1,credit_card,2,416.48
ORD0023487,1,credit_card,11,588.46
ORD0023488,1,debit_card,7,170.59
ORD0023489,1,credit_card,5,963.53
ORD0023490,1,debit_card,4,66.1
ORD0023491,1,voucher,8,165.27
ORD0023492,1,debit_card,7,378.77
ORD0023493,1,credit_card,5,328.28
ORD0023494,1,credit_card,1,99.98
ORD0023495,1,debit_card,11,178.84
ORD0023496,1,debit_card,4,122.41
ORD0023497,1,voucher,2,344.79
ORD0023498,1,debit_card,5,259.33
ORD0023499,1,voucher,1,131.88
ORD0023500,1,boleto,7,235.68
ORD0023501,1,credit_card,9,84.51
ORD0023502,1,boleto,7,35.83
ORD0023503,1,credit_card,9,151.62
ORD0023504,1,debit_card,10,89.39
ORD0023505,1,boleto,9,70.96
ORD0023506,1,credit_card,7,67.7
ORD0023507,1,debit_card,2,282.64
ORD0023508,1,boleto,12,194.66
ORD0023509,1,voucher,11,101.01
ORD0023510,1,debit_card,6,64.27
ORD0023511,1,credit_card,12,94.26
ORD0023512,1,voucher,2,126.88
ORD0023513,1,debit_card,2,217.87
ORD0023514,1,debit_card,10,153.24
ORD0023515,1,credit_card,4,87.13
ORD0023516,1,debit_card,5,100.02
ORD0023517,1,debit_card,3,433.84
ORD0023518,1,voucher,10,438.27
ORD0023519,1,boleto,6,662.98
ORD0023520,1,credit_card,1,133.56
ORD0023521,1,debit_card,9,447.22
ORD0023522,1,credit_card,9,33.36
ORD0023523,1,voucher,10,94.19
ORD0023524,1,credit_card,7,258.62
ORD0023525,1,boleto,11,433.1
ORD0023526,1,voucher,7,146.46
ORD0023527,1,credit_card,5,258.28
ORD0023528,1,credit_card,5,122.21
ORD0023529,1,credit_card,6,145.56
ORD0023530,1,boleto,11,142.02
ORD0023531,1,voucher,2,227.45
ORD0023532,1,debit_card,10,290.17
ORD0023533,1,boleto,3,62.07
ORD0023534,1,boleto,5,174.15
ORD0023535,1,boleto,12,280.64
ORD0023536,1,credit_card,5,50.04
ORD0023537,1,boleto,5,108.05
ORD0023538,1,credit_card,12,211.03
ORD0023539,1,debit_card,5,300.14
ORD0023540,1,voucher,5,88.41
ORD0023541,1,credit_card,10,214.29
ORD0023542,1,voucher,10,263.14
ORD0023543,1,boleto,4,100.3
ORD0023544,1,debit_card,8,266.89
ORD0023545,1,boleto,5,147.39
ORD0023546,1,boleto,12,132.45
ORD0023547,1,debit_card,6,193.02
ORD0023548,1,voucher,10,174.33
ORD0023549,1,credit_card,2,155.54
ORD0023550,1,voucher,7,195.39
ORD0023551,1,boleto,2,166.18
ORD0023552,1,debit_card,7,198.56
ORD0023553,1,debit_card,6,471.62
ORD0023554,1,credit_card,11,50.73
ORD0023555,1,debit_card,7,88.22
ORD0023556,1,boleto,8,243.52
ORD0023557,1,credit_card,11,98.24
ORD0023558,1,boleto,5,289.81
ORD0023559,1,debit_card,7,61.36
ORD0023560,1,boleto,9,128.64
ORD0023561,1,credit_card,5,121.28
ORD0023562,1,voucher,7,77.23
ORD0023563,1,credit_card,3,126.93
ORD0023564,1,credit_card,10,373.43
ORD0023565,1,boleto,5,689.15
ORD0023566,1,boleto,9,569.57
ORD0023567,1,credit_card,10,236.19
ORD0023568,1,voucher,6,559.01
ORD0023569,1,voucher,12,83.81
ORD0023570,1,voucher,3,426.21
ORD0023571,1,boleto,11,161.49
ORD0023572,1,boleto,4,350.96
ORD0023573,1,credit_card,6,298.08
ORD0023574,1,credit_card,12,360.96
ORD0023575,1,credit_card,5,289.63
ORD0023576,1,credit_card,6,464.98
ORD0023577,1,voucher,8,412.48
ORD0023578,1,voucher,3,380.67
ORD0023579,1,boleto,5,117.25
ORD0023580,1,boleto,4,140.1
ORD0023581,1,debit_card,8,91.64
ORD0023582,1,debit_card,5,195.4
ORD0023583,1,credit_card,9,156.92
ORD0023584,1,credit_card,10,131.81
ORD0023585,1,voucher,8,247.67
ORD0023586,1,boleto,10,247.92
ORD0023587,1,boleto,7,231.47
ORD0023588,1,boleto,4,126.59
ORD0023589,1,credit_card,5,150.87
ORD0023590,1,credit_card,2,141.93
ORD0023591,1,debit_card,5,302.78
ORD0023592,1,debit_card,11,131.23
ORD0023593,1,boleto,5,249.52
ORD0023594,1,credit_card,7,422.51
ORD0023595,1,voucher,12,121.12
ORD0023596,1,debit_card,5,511.13
ORD0023597,1,debit_card,7,250.87
ORD0023598,1,voucher,5,332.17
ORD0023599,1,credit_card,11,146.09
ORD0023600,1,voucher,3,179.86
ORD0023601,1,debit_card,11,281.45
ORD0023602,1,credit_card,5,67.47
ORD0023603,1,boleto,1,313.12
ORD0023604,1,credit_card,2,220.76
ORD0023605,1,debit_card,5,614.02
ORD0023606,1,voucher,5,423.08
ORD0023607,1,voucher,2,138.42
ORD0023608,1,credit_card,3,99.49
ORD0023609,1,voucher,9,298.9
ORD0023610,1,debit_card,5,78.82
ORD0023611,1,boleto,10,644.37
ORD0023612,1,debit_card,7,214.29
ORD0023613,1,debit_card,8,110.0
ORD0023614,1,credit_card,7,198.99
ORD0023615,1,credit_card,3,85.63
ORD0023616,1,credit_card,3,193.9
ORD0023617,1,credit_card,4,151.83
ORD0023618,1,voucher,2,372.84
ORD0023619,1,debit_card,4,446.73
ORD0023620,1,debit_card,5,194.23
ORD0023621,1,credit_card,4,397.91
ORD0023622,1,debit_card,5,143.32
ORD0023623,1,debit_card,9,173.1
ORD0023624,1,debit_card,6,42.6
ORD0023625,1,credit_card,4,68.69
ORD0023626,1,debit_card,10,124.28
ORD0023627,1,credit_card,1,235.88
ORD0023628,1,voucher,12,50.99
ORD0023629,1,credit_card,8,362.48
ORD0023630,1,voucher,11,256.72
ORD0023631,1,voucher,4,190.33
ORD0023632,1,voucher,5,433.15
ORD0023633,1,boleto,7,73.51
ORD0023634,1,debit_card,9,90.67
ORD0023635,1,credit_card,11,454.22
ORD0023636,1,credit_card,2,504.26
ORD0023637,1,credit_card,10,210.02
ORD0023638,1,voucher,3,462.11
ORD0023639,1,debit_card,5,107.51
ORD0023640,1,debit_card,3,79.25
ORD0023641,1,debit_card,3,143.76
ORD0023642,1,debit_card,8,172.13
ORD0023643,1,debit_card,3,68.24
ORD0023644,1,boleto,1,289.76
ORD0023645,1,debit_card,7,79.71
ORD0023646,1,boleto,1,110.22
